id,price,area,bedrooms,wc,n_floors,car_place,latitude,longitude
104822,0.093,50,1.8936843527458407,2.533047346318364,2.0,0,10.8306171,106.6779308
81271,6.7,60,3.0,3.0,2.0,0,10.8060833,106.6225855
113782,7.5,110,2.0,2.0,3.0,1,10.79156,106.74948
111734,7.5,110,2.0,2.0,3.0,1,10.79156,106.74948
109174,4.6,40,6.0,3.0,2.0,1,10.8306171,106.6779308
106614,3.35,31,2.0,2.0,2.0,0,10.8284499,106.6419327
90742,7.2,58,4.0,4.0,2.0,1,10.7703708,106.5996353
95606,4.9,51,4.0,3.0,2.0,1,10.8397,106.77093
94838,1.5,24,3.0,1.9999894753865666,1.0,0,10.7631595,106.7080243
82551,4.35,66,2.9596446903524907,2.1328385975424795,2.0,0,10.8506055,106.7655079
97143,3.7,52,4.0,2.1921442427853264,1.0,0,10.7914967,106.6278431
96375,3.1,32,1.0,2.0,2.0,0,10.7914967,106.6278431
95607,2.19,78,2.7051753210162697,2.3758661196875446,2.0,1,10.8460353,106.6036891
94583,2.0,100,2.750291999869067,3.5084067999141935,1.0,0,10.8616036,106.6609731
94327,7.3,123,3.0,2.0,2.0,0,10.745886,106.6392921
90743,5.18,73,3.311983488515165,3.5658939408899215,1.0,1,10.7703708,106.5996353
88951,5.0,40,3.0,3.0,3.0,0,10.8081794,106.6953714
88695,5.7,40,5.0,4.0,3.0,0,10.8137459,106.6775005
88439,12.2,50,4.632398783068867,4.118577943099885,4.0,1,10.7658124,106.6474946
85367,4.5,81,3.2330778809333958,2.540554738125636,5.0,1,10.879668,106.7712306
84343,8.9,60,4.0,4.0,5.0,1,10.7375481,106.7302238
83831,4.4,110,3.470811184918837,2.5582607917655493,1.0,1,10.7703708,106.5996353
83575,4.6,70,3.0,2.6498878313997944,2.0,1,10.7703708,106.5996353
99959,4.5,54,3.0,4.0,2.0,1,10.8397,106.77093
102775,0.015,46,2.0,3.0,1.0,0,10.8140874,106.6678153
80248,12.0,70,4.0,4.5257734763416195,4.0,1,10.802583,106.6521157
94840,12.5,90,4.0,4.0,5.0,1,10.8415309,106.6571996
94328,10.8,60,3.0,4.0,2.0,0,10.8005574,106.6906821
93816,3.65,50,2.0,2.0,2.0,0,10.7914967,106.6278431
92024,9.5,72,4.0,4.0,3.0,1,10.7541008,106.7203638
91768,6.8,88,2.0,2.0,1.0,0,10.8397,106.77093
90488,7.2,36,4.0,5.0,4.0,1,10.7990972,106.6802278
88440,2.0,24,2.079021928290703,1.9999894753865666,2.0,0,10.7631595,106.7080243
84344,4.45,59,3.0,2.0,2.0,1,10.8032019,106.6098975
109687,7.5,105,3.990923493434254,5.00911652760172,2.0,0,10.7703708,106.5996353
108663,2.75,52,2.0,1.0,2.0,0,10.8342767,106.7139092
108407,6.5,81,4.0,4.0,1.0,0,10.7920943,106.7066217
105591,0.027,84,2.0,2.0,2.0,0,10.7375481,106.7302238
104823,3.85,72,3.0,2.0,2.0,0,10.8089334,106.6721598
95608,8.5,121,4.0,3.0,3.0,1,10.8306171,106.6779308
110456,4.5,64,5.0,2.305793201524485,2.0,1,10.8484264,106.6694583
83833,5.9,40,4.0,4.0,2.0,0,10.8105021,106.6784896
82041,8.9,52,4.0,3.0,3.0,1,10.8025162,106.6980117
81017,7.0,55,5.0,5.0,3.0,1,10.802583,106.6521157
114552,0.012,70,2.0,2.0,2.0,0,10.8136475,106.7579485
112504,8.1,44,4.0,3.0,4.0,1,10.7752178,106.6483878
112248,9.1,40,3.0,3.0,2.0,1,10.7960309,106.6474459
111992,5.8,80,3.0,3.0,3.0,1,10.8397,106.77093
96120,0.005,68,2.0,2.0,2.0,0,10.8397,106.77093
105080,2.2,15,2.0,2.0,3.0,1,10.8137459,106.6775005
103288,0.02,100,2.3226048000727597,4.0431337080178205,3.0,0,10.7703708,106.5996353
97912,6.85,64,4.0,4.0,2.0,1,10.8306171,106.6779308
96376,7.5,101,4.064056179219077,2.1003845737661835,3.0,1,10.79156,106.74948
84089,1.72,55,1.0,1.0,1.0,1,10.8397,106.77093
109249,3.85,28,2.0,2.0,2.0,0,10.8524661,106.6606113
85186,1.55,33,2.0,2.0,1.0,0,10.8306171,106.6779308
86210,3.05,35,2.0,2.0,1.0,0,10.8397,106.77093
83650,4.6,54,5.0,3.0,1.0,0,10.80905,106.6856488
80322,6.8,42,4.0,3.0,3.0,1,10.8239658,106.7069973
114881,5.75,55,3.275434901724453,2.8833995041805203,3.0,1,10.802583,106.6521157
114369,1.6,30,1.0,1.0,1.0,0,10.8659288,106.6093539
113601,3.8,25,2.0,1.0,1.0,0,10.7675693,106.666967
110273,7.2,86,3.8658462981679103,3.92493834650814,2.0,1,10.7703708,106.5996353
110017,5.1,42,4.0,3.0,2.0,0,10.7990972,106.6802278
96194,5.5,67,3.0,3.0,1.0,0,10.8397,106.77093
96706,7.2,124,1.0,1.0,3.0,1,10.7703708,106.5996353
108738,2.55,52,2.0,1.0,2.0,0,10.836088,106.7567252
83395,4.3,44,3.0,3.0,3.0,1,10.8380478,106.6521633
81859,7.9,48,3.0,4.0,2.0,1,10.7962352,106.6743953
81347,5.15,36,2.0,2.0,2.0,1,10.8017639,106.7110322
114882,6.1,57,4.0,3.0,4.0,0,10.7914967,106.6278431
107970,7.8,74,4.0,4.0,2.0,1,10.7703708,106.5996353
105922,1.9,23,2.0,1.0,1.0,1,10.8418079,106.6502555
105666,4.3,30,3.0,3.0,2.0,0,10.8017639,106.7110322
104130,2.1,57,2.0,1.0,2.0,0,10.8719549,106.6726095
101314,1.8,55,1.0,1.0,1.0,1,10.8397,106.77093
99522,6.5,60,5.0,3.5631328530864015,5.0,0,10.802583,106.6521157
97730,7.5,64,4.0,4.0,3.0,1,10.7752178,106.6483878
84163,2.4,75,2.0,1.0,3.0,1,10.802583,106.6521157
86211,8.1,44,5.0,4.259606728369577,5.0,1,10.802583,106.6521157
95683,4.5,30,3.0,2.0,2.0,0,10.7553616,106.6685441
102083,5.4,50,3.0,3.0,3.0,0,10.772732,106.6683666
101571,2.1,55,1.0,1.0,1.0,1,10.8397,106.77093
100291,1.5,24,3.0,1.9999894753865666,1.0,0,10.7631595,106.7080243
99779,3.6,56,2.0,2.0,1.0,1,10.8089334,106.6721598
97219,3.5,48,4.0,2.1049398579522323,4.0,0,10.7703708,106.5996353
86723,7.1,52,4.0,2.0,3.0,1,10.8306171,106.6779308
92611,0.65,45,3.0,3.0,1.0,0,10.878345,106.5763531
91075,9.5,40,5.0,6.0,2.0,1,10.8017639,106.7110322
89795,2.85,24,2.0,2.0,1.0,1,10.8306171,106.6779308
88515,0.02,90,2.234257100415517,3.6701841336449705,3.0,0,10.7627551,106.6357269
88003,1.3,36,1.0,1.0,1.0,1,10.7541008,106.7203638
102339,9.0,70,5.0,4.0,2.0,1,10.802583,106.6521157
103107,2.2,80,2.6163232677235624,2.51476950408688,2.0,0,10.8616036,106.6609731
81860,7.7,60,3.0,3.0,2.0,0,10.80905,106.6856488
88772,5.5,85,4.0,4.0,1.0,1,10.8089334,106.6721598
87748,2.8,55,2.5265873043587885,2.019782719063607,2.0,0,10.7914967,106.6278431
86468,4.05,60,3.0,3.0,2.0,1,10.8872892,106.6476693
85188,1.73,31,2.0,2.0,1.0,0,10.8306171,106.6779308
84932,10.1,65,4.0,5.0,5.0,1,10.81667,106.68333
83140,0.95,46,1.0,1.0,1.0,0,10.7683524,106.5651154
81604,7.8,56,3.62032557945001,4.09914033753276,3.0,0,10.836088,106.7567252
81092,5.8,40,3.0,3.0,2.0,0,10.7959519,106.6926882
112835,4.5,50,2.0,2.0,2.0,0,10.7914967,106.6278431
106435,4.85,60,4.0,5.0,4.0,1,10.7703708,106.5996353
105923,10.98,75,6.0,4.0,5.0,1,10.7914967,106.6278431
89796,3.7,33,2.0,2.0,2.0,1,10.8306171,106.6779308
106436,5.1,68,4.0,3.0,4.0,1,10.7703708,106.5996353
105668,2.9,40,2.0,2.068787479394034,2.0,1,10.7703708,106.5996353
102340,4.9,60,3.135458528885852,2.676070804596922,2.0,1,10.7892885,106.6180436
101060,4.9,44,2.0,2.7061495772145965,2.0,1,10.7653622,106.6462485
100036,7.8,103,2.0,2.0,2.0,0,10.7971718,106.7439147
99780,3.2,55,2.0,2.0,2.0,0,10.8089334,106.6721598
99012,2.2,55,1.0,1.0,2.0,1,10.8397,106.77093
98756,6.3,46,3.0,3.0,2.0,1,10.778639,106.6870156
98244,4.85,35,3.0,3.0,3.0,0,10.8306171,106.6779308
90308,6.3,68,4.0,4.0,2.0,1,10.7703708,106.5996353
95428,5.9,54,3.2991316459200353,3.6298401475510564,3.0,1,10.802583,106.6521157
94916,11.5,111,1.0,1.0,3.0,1,10.8347776,106.6757326
94660,2.69,52,2.0,2.0,1.0,0,10.8089334,106.6721598
94148,6.5,48,4.0,2.0,3.0,1,10.8306171,106.6779308
91076,10.9,79,3.0,3.0,1.0,0,10.7940736,106.673799
107460,9.7,100,4.424214444156045,4.403464624547072,2.0,0,10.7703708,106.5996353
109764,3.5,60,3.0,2.0,1.0,1,10.8778137,106.7323493
97733,4.8,87,3.0,2.9899244479874345,2.0,0,10.7703708,106.5996353
94661,4.3,46,2.0,2.381274232647211,2.0,0,10.8306171,106.6779308
92357,7.25,70,4.0,4.0,2.0,1,10.8079152,106.779272
92101,5.2,64,3.0,2.0,2.0,1,10.8306171,106.6779308
91845,1.65,53,2.0,2.0,1.0,0,10.7375481,106.7302238
89797,3.5,49,3.0,2.0,1.0,1,10.7482816,106.6817654
88773,3.2,27,2.4741108248735606,2.1079493824983944,2.0,1,10.7703708,106.5996353
87749,4.8,55,3.0691818891336347,2.694678042411376,2.0,1,10.802583,106.6521157
111300,4.7,82,3.0,2.0,1.0,1,10.7285127,106.6078535
86469,7.1,56,4.0,5.0,4.0,0,10.8465219,106.6700497
84677,5.2,86,2.0,2.451254625005143,2.0,0,10.7880584,106.7352007
83653,5.85,36,3.0,3.0,2.0,1,10.8150491,106.6878297
82373,4.7,30,2.0,2.0,2.0,1,10.797171,106.6807364
81349,5.4,38,3.0,3.0,2.0,1,10.7730043,106.6529393
114372,1.8,70,2.0,2.0,2.0,0,10.8344473,106.6193158
113348,5.5,83,3.359389663784783,3.0294392215375296,1.0,0,10.8616036,106.6609731
113092,7.2,55,5.0,5.0,2.0,0,10.8017639,106.7110322
104645,7.18,68,5.0,4.0,2.0,0,10.7914967,106.6278431
112581,4.99,54,4.0,3.0,4.0,1,10.8397,106.77093
88006,5.5,41,5.0,6.0,5.0,1,10.8284499,106.6419327
82374,6.4,60,4.0,4.0,2.0,1,10.7646178,106.6304362
80326,9.5,72,2.0,2.0,1.0,0,10.8041198,106.6837968
113349,1.62,12,2.0,1.941350622714631,3.0,0,10.745886,106.6392921
112837,3.35,50,2.0,2.0,2.0,0,10.7914967,106.6278431
111813,6.0,68,4.0,4.0,4.0,1,10.8397,106.77093
104901,7.3,74,3.0,3.0,3.0,0,10.8524661,106.6606113
109253,1.85,35,2.2519706061629843,2.013292413848969,2.0,1,10.7703708,106.5996353
107973,5.0,56,3.1221221141843425,3.4395822296706884,1.0,1,10.7703708,106.5996353
107205,3.4,54,1.0,1.6282927269360474,2.0,0,10.8397,106.77093
105925,3.35,87,3.0,2.0,1.0,0,10.8397,106.77093
105669,5.68,115,4.0,3.0,2.0,1,10.7703708,106.5996353
105413,3.4,25,2.0,1.0,3.0,0,10.8017639,106.7110322
88774,5.0,55,3.0,3.0,2.0,1,10.8089334,106.6721598
99014,5.5,41,5.0,3.083307072032901,4.0,0,10.772732,106.6683666
107718,0.005,25,1.0,1.0,2.0,0,10.8498325,106.6703005
105926,2.9,70,2.0,2.0,2.0,0,10.8136475,106.7579485
104134,1.7,30,2.0664805031834965,1.9960203121085704,1.0,0,10.7703708,106.5996353
103110,2.85,80,2.7592398280360744,2.7871461974472567,1.0,0,10.8017639,106.7110322
102854,8.6,92,2.0,3.0,3.0,1,10.7914967,106.6278431
100038,3.35,87,3.0,2.0,1.0,0,10.8397,106.77093
99782,4.0,51,2.0,2.0,2.0,0,10.8298295,106.7617899
98758,5.5,65,2.0,3.0,1.0,0,10.802583,106.6521157
89798,3.0,31,3.0,2.0,2.0,0,10.7482816,106.6817654
96198,5.0,105,4.0,2.3689888898306046,2.0,1,10.8397,106.77093
94406,7.8,75,3.8978976110587378,3.8665123441122646,3.0,1,10.802583,106.6521157
92614,4.7,50,4.0,4.0,2.0,1,10.7703708,106.5996353
90566,0.062,55,1.0,1.0,2.0,1,10.8397,106.77093
88519,4.35,34,3.0,3.0,1.0,0,10.7971043,106.6632766
93895,3.3,22,2.0,2.0,3.0,1,10.7217236,106.6296151
92871,5.7,50,3.2208808924966106,4.081519284586734,2.0,1,10.7703708,106.5996353
91847,0.005,53,1.0,1.0,2.0,0,10.8397,106.77093
89799,4.3,61,3.0,2.0,2.0,0,10.7482816,106.6817654
89287,4.6,49,2.0,5.0,2.0,0,10.7217236,106.6296151
88775,4.2,51,2.9040877619877605,2.4051215429187267,1.0,1,10.7703708,106.5996353
87751,2.0,24,2.079021928290703,1.9999894753865666,2.0,0,10.7631595,106.7080243
83399,9.5,131,2.0,2.0,1.0,0,10.8041986,106.6409224
81863,1.95,35,2.0,2.0,1.0,0,10.7978446,106.7207628
81607,6.2,72,2.0,3.0,1.0,1,10.8428486,106.6309776
81351,3.0,80,2.7912607616344864,3.0,1.0,0,10.8298295,106.7617899
111814,5.7,108,4.0,4.0,4.0,1,10.8678527,106.6231544
111302,2.9,60,2.0,2.013949595235738,1.0,0,10.7369318,106.6030595
96455,0.02,30,1.7018674907749007,2.3448681748192786,5.0,0,10.778639,106.6870156
97735,0.01,68,2.0,2.0,2.0,0,10.8397,106.77093
108487,5.5,80,3.0,2.806606615952473,2.0,1,10.7914967,106.6278431
112071,8.8,55,4.0,5.140720960781663,5.0,1,10.8348284,106.6644581
111303,3.85,44,3.0,2.0,1.0,1,10.776182,106.6109757
110791,5.6,60,3.0,3.0,2.0,1,10.7835115,106.6036208
109255,2.93,30,3.0,2.0,3.0,1,10.7703708,106.5996353
107719,2.35,82,2.6702139149802626,2.2660731210059093,2.0,0,10.7375481,106.7302238
98503,0.009,35,1.0,1.0,2.0,0,10.8030331,106.7093775
106695,4.5,40,6.0,4.0,3.0,0,10.7990972,106.6802278
105671,3.8,31,2.0,2.0,2.0,0,10.7990972,106.6802278
105415,2.2,55,1.0,1.0,2.0,1,10.8397,106.77093
104135,3.5,50,2.0,2.0,1.0,0,10.8089334,106.6721598
102855,0.05,100,4.0,6.0,2.0,1,10.79156,106.74948
101575,0.011,70,2.0,2.0,2.0,0,10.8136475,106.7579485
99015,0.005,35,1.8516219423623737,1.224747363006062,1.0,1,10.7773145,106.6999907
80328,7.0,70,2.0,2.0,1.0,1,10.7960852,106.690656
105672,2.65,67,2.0,2.0,2.0,0,10.8397,106.77093
104392,5.7,43,2.0,4.0,3.0,1,10.7947682,106.7093592
100296,7.5,101,2.0,2.0,3.0,1,10.79156,106.74948
98760,4.8,87,3.0,3.0,2.0,0,10.7652659,106.6037849
97480,0.006,50,1.9847946247832313,1.4763611949449924,2.0,1,10.778639,106.6870156
97224,7.6,85,3.0,3.0,3.0,1,10.8017639,106.7110322
91336,5.6,53,3.0,2.0,2.0,0,10.772732,106.6683666
90824,10.2,46,3.0,3.0,3.0,1,10.772732,106.6683666
90312,3.8,44,2.755157741612955,2.2093091866076633,1.0,1,10.7703708,106.5996353
88008,0.011,87,3.0,2.0,2.0,0,10.8397,106.77093
86728,4.6,54,2.0,3.0,1.0,0,10.8235555,106.6298874
85704,0.005,68,2.0,2.0,2.0,0,10.8397,106.77093
106440,2.6,44,2.0,1.0,1.0,0,10.7691922,106.6408619
107976,2.29,37,4.0,3.0,1.0,0,10.7217236,106.6296151
85705,2.0,75,3.0,2.0,2.0,0,10.7419664,106.651399
91593,7.3,80,4.0,5.0,2.0,0,10.7392302,106.7083639
91081,4.3,44,2.862775205102222,2.3073464466966613,2.0,1,10.8298295,106.7617899
90313,6.4,30,3.0,3.569833671236767,4.0,0,10.772732,106.6683666
86985,5.85,43,5.0,4.0,2.0,0,10.80423,106.67311
85193,1.75,36,2.0,2.0,1.0,1,10.8306171,106.6779308
84937,7.05,56,4.0,4.357860394960652,3.0,1,10.8326964,106.638546
84425,4.05,40,2.0,2.0,1.0,0,10.8306171,106.6779308
84169,4.0,55,2.8963478471154973,2.4437711893393357,1.0,1,10.7704304,106.650936
83657,3.54,76,3.0,2.0,1.0,0,10.7532923,106.6050456
82377,2.43,44,2.0,2.0,1.0,0,10.7045328,106.7322602
80585,3.9,60,1.0,1.0,2.0,0,10.8358541,106.6222778
80329,8.0,66,3.0,3.0,2.0,1,10.7375481,106.7302238
114376,6.6,72,4.0,6.0,2.0,1,10.8306171,106.6779308
95689,7.2,45,3.0,2.0,1.0,0,10.8017639,106.7110322
81098,3.6,33,2.0,2.0,1.0,1,10.8150491,106.6878297
80586,6.5,81,3.5600098026562588,3.180421284057609,1.0,0,10.8298295,106.7617899
113865,12.0,80,4.746173424053403,4.0,2.0,0,10.7703708,106.5996353
111305,2.7,45,2.525412946469536,2.0609317395162354,2.0,1,10.7610471,106.58872
110793,5.4,54,4.0,4.0,2.0,1,10.7898232,106.7764953
96201,3.0,60,2.7226451691481013,2.1200491059309794,2.0,1,10.8089334,106.6721598
107977,5.6,72,3.3942995099734006,6.133013843216222,2.0,1,10.7703708,106.5996353
107465,5.0,40,3.0,3.0,3.0,0,10.7867106,106.6367362
106697,4.0,50,5.0,2.4531804786868907,4.0,1,10.7703708,106.5996353
102857,0.024,90,6.0,6.0,3.0,1,10.8180701,106.683834
101065,9.7,43,4.0,4.0,3.0,1,10.7948784,106.6961446
98505,0.008,53,1.0,1.0,2.0,0,10.8397,106.77093
97225,8.6,60,4.0,5.0,3.0,0,10.8017639,106.7110322
82378,6.1,48,2.0,2.0,1.0,0,10.7931786,106.6765433
83658,3.5,75,2.9642073611277286,2.3482863455895533,2.0,1,10.7982153,106.5920232
99786,3.1,30,4.0,2.0,1.0,0,10.7658124,106.6474946
97994,2.65,41,2.0,2.0,2.0,0,10.812483,106.6237735
97738,0.005,53,1.0,1.0,2.0,0,10.8397,106.77093
96202,5.0,77,5.0,2.9449541121288196,4.0,1,10.8089334,106.6721598
95946,3.5,35,3.0,2.0,1.0,0,10.7968504,106.6906282
92618,6.3,58,4.0,4.0,2.0,1,10.7703708,106.5996353
91082,3.2,65,5.0,4.0,1.0,0,10.7541008,106.7203638
84426,4.95,56,2.0,2.0,1.0,1,10.8040522,106.6206836
90826,12.5,70,4.0,4.0,4.0,1,10.772732,106.6683666
90314,6.7,54,3.0,4.0,2.0,1,10.7375481,106.7302238
89802,3.38,52,3.0,2.0,1.0,0,10.7482816,106.6817654
88778,3.9,48,2.8123466688449135,2.3016864488961195,1.0,1,10.7703708,106.5996353
88266,5.0,90,3.3151095934138954,3.2663624174891974,2.0,0,10.7703708,106.5996353
85706,2.3,65,2.0,2.0,2.0,0,10.8397,106.77093
84938,7.05,56,4.0,4.357860394960652,3.0,1,10.8326964,106.638546
100810,5.8,63,3.0,1.0,2.0,1,10.802583,106.6521157
101066,6.0,56,4.0,5.0,2.0,0,10.8585199,106.74258
112074,4.55,57,3.0,2.7763546232439547,2.0,1,10.776182,106.6109757
84939,4.4,60,3.0,2.0,1.0,0,10.8326964,106.638546
84427,0.013,44,2.0,2.0,1.0,0,10.8017639,106.7110322
83659,6.8,57,5.0,5.0,2.0,1,10.7914967,106.6278431
83147,5.5,120,1.0,1.0,2.0,0,10.8406385,106.7656211
81611,3.75,46,2.0,2.0,1.0,1,10.802583,106.6521157
80331,7.9,56,2.0,2.0,2.0,1,10.7991676,106.6815416
113866,4.5,35,3.0,3.0,4.0,1,10.7960309,106.6474459
112586,3.8,25,3.0,3.0,4.0,0,10.8005574,106.6906821
111306,6.7,48,6.0,5.0,2.0,1,10.7752178,106.6483878
109258,6.3,58,3.0,2.0,1.0,0,10.8585199,106.74258
107466,5.0,40,3.0,3.0,3.0,0,10.7867106,106.6367362
105674,11.8,79,4.0,4.0,5.0,1,10.8192273,106.6899267
105162,6.5,42,4.0,3.0,5.0,0,10.7990972,106.6802278
103882,3.9,45,2.0,2.0,2.0,1,10.802583,106.6521157
103114,5.8,90,3.0,3.0,1.0,0,10.802583,106.6521157
85195,6.0,94,3.0,2.0,3.0,0,10.7880584,106.7352007
100811,9.7,63,4.0,4.24572468897697,4.0,1,10.802583,106.6521157
98763,3.5,71,2.0,2.0,2.0,0,10.79156,106.74948
98507,0.036,86,2.201521377809529,2.995261311245879,2.0,0,10.8032016,106.7225025
93643,3.95,85,3.0,3.0,1.0,0,10.7375481,106.7302238
91339,8.7,62,4.0,5.0,5.0,0,10.8284404,106.6392641
91083,3.2,50,2.0,1.0,2.0,0,10.7443967,106.7136943
88267,9.0,60,1.0,2.0,3.0,0,10.7831426,106.6802568
88011,9.5,113,5.0,3.0,2.0,0,10.8298295,106.7617899
84940,6.66,52,4.0,5.0,5.0,1,10.8443745,106.6732968
84172,0.008,53,1.0,1.0,2.0,0,10.8397,106.77093
81356,6.8,42,2.0,2.0,1.0,0,10.80905,106.6856488
80332,7.0,70,4.0,4.0,2.0,0,10.772732,106.6683666
113867,3.8,100,5.0,2.0,2.0,0,10.878345,106.5763531
112331,8.0,86,4.0,4.0,3.0,1,10.772732,106.6683666
111819,8.0,80,4.0,4.0,3.0,1,10.8397,106.77093
111307,2.4,66,2.0,2.0,2.0,1,10.8397,106.77093
108747,2.35,80,2.6490504423980603,2.451852234731196,2.0,0,10.8548235,106.6560004
108491,2.82,55,2.6390194527828585,1.7673286906076728,2.0,1,10.8298295,106.7617899
107723,1.95,52,2.3158870726674303,1.956007235836328,1.0,0,10.7703708,106.5996353
107467,7.49,75,5.0,4.0,4.0,1,10.7704346,106.7699485
106187,2.65,86,2.7708245290734457,2.176888573222652,1.0,0,10.7375481,106.7302238
104907,2.15,70,2.5180233829709158,2.0523644122952804,2.0,0,10.8298295,106.7617899
104395,5.0,30,2.782595164445682,4.0,5.0,0,10.7971723,106.69249
86732,0.007,55,1.0,1.0,2.0,1,10.8397,106.77093
113100,0.006,40,1.0,1.0,2.0,0,10.7548795,106.728642
111820,6.0,119,3.0,3.0,2.0,1,10.7822816,106.6419755
108236,0.005,35,1.0,1.0,1.0,1,10.782932,106.6893481
106188,4.9,60,3.136055004027722,2.7879334360566825,1.0,1,10.7695781,106.6357497
105676,3.55,74,2.8587146908341334,2.2620514387573043,5.0,0,10.7615882,106.6222404
105420,2.6,32,2.0,1.0,1.0,0,10.7990972,106.6802278
99276,3.35,87,3.0,2.0,1.0,0,10.8397,106.77093
96972,4.5,38,2.0,2.0,3.0,0,10.8017639,106.7110322
93900,6.15,115,2.0,2.0,2.0,1,10.8306721,106.6151355
92620,5.0,56,3.1221221141843425,3.4395822296706884,1.0,1,10.7703708,106.5996353
91596,6.4,72,3.0,4.0,1.0,1,10.7545581,106.7275273
90316,5.8,50,3.0,2.0,1.0,0,10.8306171,106.6779308
88012,6.5,52,1.0,3.6136507515366016,1.0,1,10.802583,106.6521157
114636,6.6,65,6.0,5.0,3.0,1,10.8616036,106.6609731
114892,9.39,80,5.0,5.0,1.0,1,10.8017639,106.7110322
89549,7.1,70,3.592234264523031,3.883136861007043,3.0,0,10.8350791,106.6778517
98253,4.9,54,4.0,3.0,2.0,1,10.8397,106.77093
97229,4.5,34,2.0,2.0,2.0,1,10.842117,106.6598368
94925,5.1,43,2.918659636664251,2.9838453789399626,1.0,0,10.8306171,106.6779308
92877,0.003,40,1.0,1.0,2.0,0,10.7773145,106.6999907
89805,4.5,37,2.0,2.0,2.0,1,10.7941456,106.6222286
88525,2.85,74,2.0,2.0,2.0,1,10.8678527,106.6231544
80333,2.1,46,2.0,2.0,1.0,1,10.7703708,106.5996353
87245,0.008,38,0.0,1.0,2.0,0,10.7912672,106.7183182
86477,5.7,113,2.0,2.0,2.0,0,10.7912672,106.7183182
83661,6.7,96,4.0,3.948941529230351,3.0,1,10.7703708,106.5996353
81869,5.45,34,3.0,3.0,1.0,0,10.8081794,106.6953714
81357,5.5,43,3.0,4.0,2.0,0,10.8041198,106.6837968
81101,6.4,48,3.0,4.0,1.0,1,10.8097426,106.6760896
99789,3.3,54,3.0,2.0,1.0,1,10.8397,106.77093
81358,7.4,48,3.0,4.0,2.0,1,10.8067641,106.6871864
81102,11.2,115,7.0,4.0,3.0,1,10.802583,106.6521157
114125,3.5,42,2.0,2.0,1.0,0,10.783532,106.648631
109005,3.25,87,3.0,2.0,1.0,0,10.8397,106.77093
100045,8.1,90,3.9869823393397503,3.683827340665621,2.0,0,10.8397,106.77093
108493,3.56,68,2.914983466523765,2.0962981749629814,1.0,1,10.8298295,106.7617899
107981,5.6,64,4.0,4.0,2.0,1,10.7703708,106.5996353
104909,2.85,90,2.849724299736016,2.277847991688522,1.0,0,10.7375481,106.7302238
103629,1.5,24,3.0,1.9999894753865666,1.0,0,10.7631595,106.7080243
102605,5.6,70,6.0,5.0,4.0,1,10.7914967,106.6278431
102093,4.3,44,3.0,3.0,1.0,0,10.8306171,106.6779308
101581,4.0,110,3.0,2.0,2.0,1,10.8397,106.77093
82638,2.7,75,2.682717380254762,2.2498033353867264,1.0,0,10.7703708,106.5996353
97761,7.5,64,4.0,4.0,2.0,1,10.802583,106.6521157
107489,4.0,45,3.0,3.0,3.0,1,10.7914967,106.6278431
104417,3.57,25,2.0,2.3603428684088184,1.0,1,10.7658124,106.6474946
84710,8.6,64,4.0,5.0,4.0,1,10.8017639,106.7110322
87526,5.65,84,4.0,3.0,1.0,1,10.8373485,106.6362851
81638,3.98,40,2.0,2.355480039728959,1.0,0,10.8137459,106.6775005
81126,6.3,49,3.0,3.0,1.0,1,10.7937628,106.6689782
114661,6.1,82,4.0,2.0,2.0,0,10.802583,106.6521157
112613,5.0,51,4.0,3.0,2.0,1,10.7914967,106.6278431
109541,3.99,90,4.0,3.0,2.0,1,10.8397,106.77093
109285,5.8,64,5.0,5.0,2.0,1,10.8306171,106.6779308
108773,2.3,24,2.0,3.0,2.0,1,10.7992044,106.6320132
92390,5.1,60,3.0,2.0,2.0,1,10.8298295,106.7617899
99558,0.62,75,3.0,4.0,1.0,0,10.878345,106.5763531
112102,8.5,86,4.0,4.0,2.0,1,10.8306171,106.6779308
111846,3.0,52,2.5410261483742276,1.7931449011885028,2.0,0,10.8939767,106.717459
110054,6.2,70,3.0,2.0,1.0,0,10.7990972,106.6802278
107238,7.5,105,2.0,2.0,3.0,1,10.79156,106.74948
106470,5.5,30,3.0,4.0,4.0,1,10.7990972,106.6802278
105190,3.2,30,3.0,2.0,2.0,1,10.7992044,106.6320132
104934,2.9,38,4.0,4.0,1.0,0,10.8017639,106.7110322
102630,6.8,88,3.7960038061207952,2.8815574182003427,2.0,1,10.8089334,106.6721598
98022,5.4,49,4.0,3.0,2.0,0,10.7758961,106.6409672
96998,3.6,51,2.0,3.0,2.0,0,10.8348284,106.6644581
96486,4.9,40,4.0,3.0,3.0,0,10.7960309,106.6474459
95974,4.5,40,4.0,3.0,2.0,0,10.8306171,106.6779308
95718,0.016,50,1.0,1.0,1.0,0,10.7912326,106.7088254
93414,8.5,68,3.9884358856598157,4.444989844007723,2.0,1,10.7703708,106.5996353
113894,3.7,39,2.0,2.0,1.0,0,10.7782653,106.6454572
91111,9.2,100,4.0,5.0,2.0,1,10.7375481,106.7302238
99559,5.5,60,4.0,2.7950013825243922,1.0,0,10.802583,106.6521157
98791,9.5,42,3.975148833581221,4.686115081205191,2.0,1,10.772732,106.6683666
95463,4.85,78,3.0,2.0,1.0,1,10.8395982,106.7382355
92903,6.49,50,3.0,3.0,2.0,0,10.8415309,106.6571996
