	id	price	area	bedrooms	wc	n_floors	car_place	house_orientation	furniture	facade	legal	street	district	type	date	address	latitude	longitude
8049	99014	5.5	41	5.0		4.0	False			False			quận 10	tin thường	12/06/2023	quận 10	10.772732	106.6683666
8050	107718	0.005	25	1.0	1.0		False	đông		False		số 59	gò vấp	tin thường	12/09/2023	số 59, gò vấp	10.8498325	106.6703005
8051	106950	3.8	73	4.0	2.0		False			True		tân tạo	bình tân	tin thường	01/09/2023	tân tạo, bình tân	10.7610471	106.58872
8052	106694	9.7	125				False			True			bình tân	tin thường	30/08/2023	bình tân	10.7703708	106.5996353
8053	105926	2.9	70	2.0	2.0		False			False		đường song hành	quận 9	tin thường	21/08/2023	đường song hành, quận 9	10.8105356	106.7577496
8054	104134	1.7	30				False			False			bình tân	tin thường	02/08/2023	bình tân	10.7703708	106.5996353
8055	103878	0.02	100			5.0	False			True			bình tân	tin thường	31/07/2023	bình tân	10.7703708	106.5996353
8056	103110	2.85	80				False			False			bình thạnh	tin thường	24/07/2023	bình thạnh	10.8017639	106.7110322
8057	102854	8.6	92	2.0	3.0		True	đông		False			tân phú	tin thường	21/07/2023	tân phú	10.7914967	106.6278431
8058	100038	3.35	87	3.0	2.0		False			False		đường võ chí công	quận 9	tin thường	21/06/2023	đường võ chí công, quận 9	10.8397	106.77093
8059	99782	4.0	51	2.0	2.0		False			False			thủ đức	tin thường	19/06/2023	thủ đức	10.8298295	106.7617899
8060	98758	5.5	65	2.0	3.0	1.0	False			False			tân bình	tin thường	08/06/2023	tân bình	10.802583	106.6521157
8061	89798	3.0	31	3.0	2.0	2.0	False			False		phạm thế hiển	quận 8	tin thường	12/02/2023	phạm thế hiển, quận 8	10.7482816	106.6817654
8062	96198	5.0	105	4.0		2.0	True			False		dương đình hội	quận 9	tin thường	05/05/2023	dương đình hội, quận 9	10.8397	106.77093
8063	95686		95	5.0	6.0	2.0	False			True			bình thạnh	tin thường	26/04/2023	bình thạnh	10.8017639	106.7110322
8064	94662	27.0	403			4.0	True			True			quận 7	tin thường	12/04/2023	quận 7	10.7375481	106.7302238
8065	94406	7.8	75				True			False			tân bình	tin thường	11/04/2023	tân bình	10.802583	106.6521157
8066	93894	3.55	64	3.0	1.0	2.0	False			True			quận 7	tin thường	01/04/2023	quận 7	10.7375481	106.7302238
8067	93638	5.2	107	3.0	3.0		True			True			quận 7	tin thường	31/03/2023	quận 7	10.7375481	106.7302238
8068	92614	4.7	50	4.0	4.0	2.0	True			False			bình tân	tin thường	17/03/2023	bình tân	10.7703708	106.5996353
8069	91334	12.0	380	3.0		2.0	False			False			quận 7	tin thường	04/03/2023	quận 7	10.7375481	106.7302238
8070	90566	0.062	55	1.0	1.0		True			False		đỗ xuân hợp	quận 9	tin thường	23/02/2023	đỗ xuân hợp, quận 9	10.8397	106.77093
8071	90310	5.5	54	2.0	2.0	1.0	True			True		tân quý	tân phú	tin thường	21/02/2023	tân quý, tân phú	10.7941456	106.6222286
8072	108742	0.007	36	1.0	1.0		True	nam		True		01	phú nhuận	tin thường	24/09/2023	01, phú nhuận	10.7990972	106.6802278
8073	109254	5.89	84	4.0	4.0	4.0	True	nam		True			bình tân	tin thường	28/09/2023	bình tân	10.7703708	106.5996353
8074	88519	4.35	34	3.0	3.0		False			False		bùi thị xuân	tân bình	tin thường	13/01/2023	bùi thị xuân, tân bình	10.7984631	106.6626441
8075	96199	11.3	100				False			False			quận 7	tin thường	05/05/2023	quận 7	10.7375481	106.7302238
8076	94151	10.0	64	4.0	4.0	2.0	False			True		trịnh đình trọng	tân phú	tin thường	06/04/2023	trịnh đình trọng, tân phú	10.7758961	106.6409672
8077	93895	3.3	22	2.0	2.0	3.0	True			False			quận 8	tin thường	01/04/2023	quận 8	10.7217236	106.6296151
8078	92871	5.7	50			2.0	True			False			bình tân	tin thường	21/03/2023	bình tân	10.7703708	106.5996353
8079	91847	0.005	53	1.0	1.0		False			False		đường võ chí công	quận 9	tin thường	09/03/2023	đường võ chí công, quận 9	10.8397	106.77093
8080	91591	4.35	62	2.0	1.0		False			True			bình tân	tin thường	07/03/2023	bình tân	10.7703708	106.5996353
8081	91079		50	3.0		2.0	False			False			thủ đức	tin thường	28/02/2023	thủ đức	10.8298295	106.7617899
8082	89799	4.3	61	3.0	2.0	2.0	False			False		phạm thế hiển	quận 8	tin thường	12/02/2023	phạm thế hiển, quận 8	10.7482816	106.6817654
8083	89287	4.6	49	2.0	5.0	2.0	False			False			quận 8	tin thường	08/02/2023	quận 8	10.7217236	106.6296151
8084	88775	4.2	51				True			False			bình tân	tin thường	01/02/2023	bình tân	10.7703708	106.5996353
8085	87751	2.0	24				False			False		nguyễn tất thành	quận 4	tin thường	27/12/2022	nguyễn tất thành, quận 4	10.7633557	106.7080247
8086	110278	9.0	42	9.0	9.0	4.0	False			False			bình thạnh	tin thường	13/10/2023	bình thạnh	10.8017639	106.7110322
8087	85191	0.05	100		1.0		False			True		lương định của	quận 2	tin thường	03/12/2022	lương định của, quận 2	10.7877607	106.7354009
8088	83655		20	2.0		2.0	False			True			quận 5	tin thường	19/11/2022	quận 5	10.7553616	106.6685441
8089	83399	9.5	131	2.0	2.0	1.0	False			False		lê văn huân	tân bình	tin thường	17/11/2022	lê văn huân, tân bình	10.8041986	106.6409224
8090	81863	1.95	35	2.0	2.0	1.0	False			False		điện biên phủ	bình thạnh	tin thường	05/11/2022	điện biên phủ, bình thạnh	10.7989494	106.7223767
8091	81607	6.2	72	2.0	3.0	1.0	True			False		đông hưng thuận	quận 12	tin thường	03/11/2022	đông hưng thuận, quận 12	10.8428486	106.6309776
8092	81351	3.0	80		3.0		False			False			thủ đức	tin thường	02/11/2022	thủ đức	10.8298295	106.7617899
8093	80327	9.8	87	2.0	2.0		True			True		hoàng hoa thám	bình thạnh	tin thường	26/10/2022	hoàng hoa thám, bình thạnh	10.80905	106.6856488
8094	114374		55			3.0	True			False		thành phố hồ chí minh	bình tân	tin thường	08/11/2023	thành phố hồ chí minh, bình tân	10.7704304	106.650936
8095	111814	5.7	108	4.0	4.0	4.0	True			False		tân chánh hiệp	quận 12	tin thường	29/10/2023	tân chánh hiệp, quận 12	10.8678527	106.6231544
8096	111302	2.9	60	2.0		1.0	False			False		thành phố hồ chí minh	bình tân	tin thường	22/10/2023	thành phố hồ chí minh, bình tân	10.7704304	106.650936
8097	96455	0.02	30			5.0	False			False			quận 3	tin thường	09/05/2023	quận 3	10.778639	106.6870156
8098	97735	0.01	68	2.0	2.0		False			False		đường võ chí công	quận 9	tin thường	25/05/2023	đường võ chí công, quận 9	10.8397	106.77093
8099	108487	5.5	80	3.0		2.0	True			False			tân phú	tin thường	21/09/2023	tân phú	10.7914967	106.6278431
8100	114375	5.1	64	4.0	4.0	2.0	True			True			gò vấp	tin thường	08/11/2023	gò vấp	10.8306171	106.6779308
8101	113095	18.0	136	4.0	5.0	2.0	True			False		bưng ông thoàn	quận 9	tin thường	27/11/2023	bưng ông thoàn, quận 9	10.8190765	106.7964929
8102	112071	8.8	55	4.0		5.0	True	đông-bắc		False		thống nhất	gò vấp	tin thường	30/10/2023	thống nhất, gò vấp	10.8516308	106.6652331
8103	111815	7.2	260	4.0	3.0	2.0	False			True		tân hiệp	hóc môn	tin thường	29/10/2023	tân hiệp, hóc môn	10.9035521	106.5919127
8104	111303	3.85	44	3.0	2.0	1.0	True			False		lê văn quới	bình tân	tin thường	22/10/2023	lê văn quới, bình tân	10.776182	106.6109757
8105	110791	5.6	60	3.0	3.0		True			False		gò xoài	bình tân	tin thường	16/10/2023	gò xoài, bình tân	10.7835115	106.6036208
8106	110535	6.8	113	3.0	3.0	1.0	True			True		bình chiểu	thủ đức	tin thường	14/10/2023	bình chiểu, thủ đức	10.8778137	106.7323493
8107	110023	0.005	80	2.0			False			True		nhà cho thuê 4 x 10m đường hoàng ngân	quận 8	tin thường	09/10/2023	nhà cho thuê 4 x 10m đường hoàng ngân, quận 8		
8108	109255	2.93	30	3.0	2.0	3.0	True			False			bình tân	tin thường	28/09/2023	bình tân	10.7703708	106.5996353
8109	108999	3.95	94	10.0	10.0		True			False		thành phố hồ chí minh	quận 12	tin thường	27/09/2023	thành phố hồ chí minh, quận 12	10.7691922	106.6408619
8110	107719	2.35	82				False			False			quận 7	tin thường	12/09/2023	quận 7	10.7375481	106.7302238
8111	98503	0.009	35	1.0	1.0		False			False		đinh bộ lĩnh	bình thạnh	tin thường	05/06/2023	đinh bộ lĩnh, bình thạnh	10.8133658	106.7095582
8112	107463	2.7	95	2.0	2.0		False			True		nguyen huu tho	nhà bè	tin thường	10/09/2023	nguyen huu tho, nhà bè	10.7219514	106.7013694
8113	106695	4.5	40	6.0	4.0	3.0	False	đông-nam		False			phú nhuận	tin thường	30/08/2023	phú nhuận	10.7990972	106.6802278
8114	105671	3.8	31	2.0	2.0		False			False			phú nhuận	tin thường	18/08/2023	phú nhuận	10.7990972	106.6802278
8115	105415	2.2	55	1.0	1.0		True			False		đỗ xuân hợp	quận 9	tin thường	16/08/2023	đỗ xuân hợp, quận 9	10.8397	106.77093
8116	105159		78	2.0	2.0	2.0	False			False			quận 7	tin thường	14/08/2023	quận 7	10.7375481	106.7302238
8117	104135	3.5	50	2.0	2.0	1.0	False			False			quận 9	tin thường	02/08/2023	quận 9	10.8164747	106.7932921
8118	103623	13.5	210				False			True		số 8	thủ đức	tin thường	28/07/2023	số 8, thủ đức	10.8585199	106.74258
8119	102855	0.05	100	4.0	6.0	2.0	True	tây-nam		False		38 đường số 5 - kp.5	quận 2	tin thường	21/07/2023	38 đường số 5 - kp.5, quận 2	10.79156	106.74948
8120	101575	0.011	70	2.0	2.0		False			False		đường song hành	quận 9	tin thường	09/07/2023	đường song hành, quận 9	10.8105356	106.7577496
8121	99015	0.005	35				True			False			quận 1	tin thường	12/06/2023	quận 1	10.7773145	106.6999907
8122	80328	7.0	70	2.0	2.0	1.0	True			False		trường sa	phú nhuận	tin thường	26/10/2022	trường sa, phú nhuận	10.7961562	106.6905634
8123	80840		33	3.0	4.0	4.0	False			False			tân bình	tin thường	28/10/2022	tân bình	10.802583	106.6521157
8124	94152	9.1	52	4.0	3.0	2.0	False			True			tân bình	tin thường	06/04/2023	tân bình	10.802583	106.6521157
8125	105672	2.65	67	2.0	2.0		False			False		đường võ chí công	quận 9	tin thường	18/08/2023	đường võ chí công, quận 9	10.8397	106.77093
8126	104392	5.7	43	2.0	4.0	3.0	True			False		nguyễn cửu vân	bình thạnh	tin thường	04/08/2023	nguyễn cửu vân, bình thạnh	10.7948032	106.7092716
8127	104136	0.015	80	3.0		2.0	False			True			bình tân	tin thường	02/08/2023	bình tân	10.7703708	106.5996353
8128	100296	7.5	101	2.0	2.0		True			False		xa lộ hà nội	quận 2	tin thường	26/06/2023	xa lộ hà nội, quận 2	10.79156	106.74948
8129	98760	4.8	87	3.0	3.0	2.0	False			False		hương lộ 2	bình tân	tin thường	08/06/2023	hương lộ 2, bình tân	10.7673403	106.5976493
8130	98504	4.4	38	3.0	3.0	3.0	True			True		điện biên phủ	bình thạnh	tin thường	05/06/2023	điện biên phủ, bình thạnh	10.7989494	106.7223767
8131	97480	0.006	50				True			False			quận 3	tin thường	23/05/2023	quận 3	10.778639	106.6870156
8132	97224	7.6	85	3.0	3.0	3.0	True			False			bình thạnh	tin thường	20/05/2023	bình thạnh	10.8017639	106.7110322
8133	96200	6.0	110	4.0		4.0	True			True		tăng nhơn phú	quận 9	tin thường	05/05/2023	tăng nhơn phú, quận 9	10.8397	106.77093
8134	95176	3.0	50	2.0	8.0	1.0	False			False			gò vấp	tin thường	18/04/2023	gò vấp	10.8306171	106.6779308
8135	93640		48	2.0	2.0	1.0	False			False			tân bình	tin thường	31/03/2023	tân bình	10.802583	106.6521157
8136	83656	21.0	190				True			False		hoàng hoa thám	tân bình	tin thường	19/11/2022	hoàng hoa thám, tân bình	10.8051163	106.6477549
8137	92104	11.9	95	5.0	7.0	4.0	True			False			gò vấp	tin thường	13/03/2023	gò vấp	10.8306171	106.6779308
8138	91336	5.6	53	3.0	2.0	2.0	False			False			quận 10	tin thường	04/03/2023	quận 10	10.772732	106.6683666
8139	91080	6.8	65	2.0	2.0	2.0	False			True		lê văn lương	quận 7	tin thường	28/02/2023	lê văn lương, quận 7	10.7257545	106.698196
8140	90824	10.2	46	3.0	3.0	3.0	True			False			quận 10	tin thường	26/02/2023	quận 10	10.772732	106.6683666
8141	90312	3.8	44			1.0	True			False			bình tân	tin thường	21/02/2023	bình tân	10.7703708	106.5996353
8142	88008	0.011	87	3.0	2.0		False			False		đường võ chí công	quận 9	tin thường	02/01/2023	đường võ chí công, quận 9	10.8397	106.77093
8143	87496	2.6	56	2.0	2.0	25.0	True	đông-nam		True		tạ quang bưu	quận 8	tin thường	26/12/2022	tạ quang bưu, quận 8	10.7352689	106.6673877
8144	86984	7.0	30	9.0	8.0		False			False		lê quang định	bình thạnh	tin thường	19/12/2022	lê quang định, bình thạnh	10.8072078	106.6963574
8145	86728	4.6	54	2.0	3.0	1.0	False			False		phan huy ích	tân bình	tin thường	16/12/2022	phan huy ích, tân bình	10.8231795	106.6297597
8146	85704	0.005	68	2.0	2.0		False			False		đường võ chí công	quận 9	tin thường	08/12/2022	đường võ chí công, quận 9	10.8397	106.77093
8147	106440	2.6	44	2.0	1.0		False			False		thành phố hồ chí minh	quận 12	tin thường	26/08/2023	thành phố hồ chí minh, quận 12	10.7691922	106.6408619
8148	107976	2.29	37	4.0	3.0		False			False			quận 8	tin thường	14/09/2023	quận 8	10.7217236	106.6296151
8149	85705	2.0	75	3.0	2.0		False			False		liên phường	quận 9	tin thường	08/12/2022	liên phường, quận 9	10.7419664	106.651399
8150	94153	2.9	224	4.0	5.0		True	đông-nam		False			tân bình	tin thường	06/04/2023	tân bình	10.802583	106.6521157
8151	91593	7.3	80	4.0	5.0	2.0	False			False		nguyễn thị thập	quận 7	tin thường	06/03/2023	nguyễn thị thập, quận 7	10.7386703	106.7120731
8152	91081	4.3	44			2.0	True			False			thủ đức	tin thường	28/02/2023	thủ đức	10.8298295	106.7617899
8153	90313	6.4	30	3.0		4.0	False			False			quận 10	tin thường	21/02/2023	quận 10	10.772732	106.6683666
8154	89801	4.6	134	4.0	3.0	2.0	False			False			quận 7	tin thường	12/02/2023	quận 7	10.7375481	106.7302238
8155	88265	6.4	60	3.0	3.0	3.0	True			True		số 5	bình tân	tin thường	07/01/2023	số 5, bình tân	10.7703708	106.5996353
8156	88009	11.5	199	13.0	13.0	5.0	True			False			bình thạnh	tin thường	02/01/2023	bình thạnh	10.8017639	106.7110322
8157	87753	3.5	18	2.0	3.0	2.0	True			True			quận 10	tin thường	27/12/2022	quận 10	10.772732	106.6683666
8158	86985	5.85	43	5.0	4.0		False			False		100/168c thích quãng đức	phú nhuận	tin thường	19/12/2022	100/168c thích quãng đức, phú nhuận	10.80423	106.67311
8159	86217	0.022	136	3.0	3.0	2.0	True			False		d3	quận 9	tin thường	12/12/2022	d3, quận 9	10.8164747	106.7932921
8160	85193	1.75	36	2.0	2.0		True			False			gò vấp	tin thường	03/12/2022	gò vấp	10.8306171	106.6779308
8161	108232	0.023	100				False			True			bình tân	tin thường	18/09/2023	bình tân	10.7703708	106.5996353
8162	84937	7.05	56	4.0		3.0	True			False		nguyễn tư giản phường 12 quận gò vấp	gò vấp	tin thường	01/12/2022	nguyễn tư giản phường 12 quận gò vấp, gò vấp	10.8326964	106.638546
8163	84425	4.05	40	2.0	2.0	1.0	False			False			gò vấp	tin thường	25/11/2022	gò vấp	10.8306171	106.6779308
8164	84169	4.0	55				True			False		thành phố hồ chí minh	tân bình	tin thường	23/11/2022	thành phố hồ chí minh, tân bình	10.7704304	106.650936
8165	83657	3.54	76	3.0	2.0	1.0	False			False		số 2	bình tân	tin thường	19/11/2022	số 2, bình tân	10.7532923	106.6050456
8166	82377	2.43	44	2.0	2.0	1.0	False			False		phạm hữu lầu	quận 7	tin thường	09/11/2022	phạm hữu lầu, quận 7	10.7045611	106.732454
8167	82121		278				False			False			củ chi	tin thường	08/11/2022	củ chi	11.0370567	106.5024104
8168	80585	3.9	60	1.0	1.0		False			False		song hành	quận 12	tin thường	28/10/2022	song hành, quận 12	10.8297168	106.6256798
8169	80329	8.0	66	3.0	3.0		True			False		q7	quận 7	tin thường	26/10/2022	q7, quận 7	10.7375481	106.7302238
8170	114376	6.6	72	4.0	6.0	2.0	True			False			gò vấp	tin thường	08/11/2023	gò vấp	10.8306171	106.6779308
8171	113352	0.005	66	2.0	2.0		False			True		đào trí	quận 7	tin thường	22/11/2023	đào trí, quận 7	10.711703	106.7432364
8172	94665	10.0	100	5.0	5.0	5.0	True			True			gò vấp	tin thường	12/04/2023	gò vấp	10.8306171	106.6779308
8173	95689	7.2	45	3.0	2.0	1.0	False			False			bình thạnh	tin thường	26/04/2023	bình thạnh	10.8017639	106.7110322
8174	81354		75				False			False		hưng long	bình chánh	tin thường	02/11/2022	hưng long, bình chánh	10.650486	106.6238593
8175	81098	3.6	33	2.0	2.0		True			False		nguyễn thượng hiền	bình thạnh	tin thường	01/11/2022	nguyễn thượng hiền, bình thạnh	10.8150491	106.6878297
8176	80586	6.5	81				False			False		số 28	thủ đức	tin thường	28/10/2022	số 28, thủ đức	10.8298295	106.7617899
8177	80330	14.5	72	3.0	3.0		True			False		nguyễn đình chiểu	phú nhuận	tin thường	26/10/2022	nguyễn đình chiểu, phú nhuận	10.8040545	106.6817894
8178	114633	6.5	68	4.0	5.0	4.0	True			True		số 2	bình tân	tin thường	04/12/2023	số 2, bình tân	10.7532923	106.6050456
8179	113865	12.0	80		4.0	2.0	False			False			bình tân	tin thường	15/11/2023	bình tân	10.7703708	106.5996353
8180	111817	4.66	88	2.0	2.0		False	đông		False		lò lu	quận 9	tin thường	29/10/2023	lò lu, quận 9	10.8397	106.77093
8181	111305	2.7	45				True			False		tân tạo	bình tân	tin thường	22/10/2023	tân tạo, bình tân	10.7610471	106.58872
8182	110793	5.4	54	4.0	4.0		True			False		số 1	thủ đức	tin thường	15/10/2023	số 1, thủ đức	10.7898232	106.7764953
8183	110281	24.5	168	8.0		2.0	True			True			bình tân	tin thường	13/10/2023	bình tân	10.7703708	106.5996353
8184	108233	0.02	80			2.0	False			True			bình tân	tin thường	18/09/2023	bình tân	10.7703708	106.5996353
8185	96201	3.0	60			2.0	True			False			quận 9	tin thường	05/05/2023	quận 9	10.8164747	106.7932921
8186	107977	5.6	72			2.0	True			False			bình tân	tin thường	14/09/2023	bình tân	10.7703708	106.5996353
8187	107465	5.0	40	3.0	3.0	3.0	False			False		luỹ bán bích	tân phú	tin thường	10/09/2023	luỹ bán bích, tân phú	10.77604	106.633591
8188	106697	4.0	50	5.0		4.0	True			False			bình tân	tin thường	29/08/2023	bình tân	10.7703708	106.5996353
8189	106185	26.0	76	2.0	2.0	2.0	False	nam		False			quận 5	tin thường	24/08/2023	quận 5	10.7553616	106.6685441
8190	103625	0.025	100		3.0	3.0	False			True			bình tân	tin thường	28/07/2023	bình tân	10.7703708	106.5996353
8191	103113	4.66	88	2.0	2.0	20.0	False	đông		False		lò lu	quận 9	tin thường	24/07/2023	lò lu, quận 9	10.8397	106.77093
8192	102857	0.024	90	6.0	6.0	3.0	True	tây-nam		False		lê lai	gò vấp	tin thường	21/07/2023	lê lai, gò vấp	10.8180701	106.683834
8193	101065	9.7	43	4.0	4.0	3.0	True			False		lê văn duyệt	bình thạnh	tin thường	24/06/2023	lê văn duyệt, bình thạnh	10.8026729	106.6965171
8194	98505	0.008	53	1.0	1.0		False	đông-nam		False		số 4	quận 9	tin thường	05/06/2023	số 4, quận 9	10.8164747	106.7932921
8195	97225	8.6	60	4.0	5.0	3.0	False			False			bình thạnh	tin thường	20/05/2023	bình thạnh	10.8017639	106.7110322
8196	82378	6.1	48	2.0	2.0	1.0	False			False		hồ biểu chánh	phú nhuận	tin thường	09/11/2022	hồ biểu chánh, phú nhuận	10.7931786	106.6765433
8197	83658	3.5	75			2.0	True			False		liên khu 4 5	bình tân	tin thường	19/11/2022	liên khu 4 5, bình tân	10.7982153	106.5920232
8198	91850	6.6	81	3.0		1.0	True			True			bình tân	tin thường	09/03/2023	bình tân	10.7703708	106.5996353
8199	99786	3.1	30	4.0	2.0	1.0	False			False			quận 11	tin thường	17/06/2023	quận 11	10.7658124	106.6474946
8200	98506	3.7	30	2.0	2.0	1.0	True			True			gò vấp	tin thường	05/06/2023	gò vấp	10.8306171	106.6779308
8201	97994	2.65	41	2.0	2.0		False			False		tây thạnh	tân phú	tin thường	29/05/2023	tây thạnh, tân phú	10.812483	106.6237735
8202	97738	0.005	53	1.0	1.0		False			False		đường võ chí công	quận 9	tin thường	25/05/2023	đường võ chí công, quận 9	10.8397	106.77093
8203	96202	5.0	77	5.0		4.0	True			False			quận 9	tin thường	05/05/2023	quận 9	10.8164747	106.7932921
8204	95946	3.5	35	3.0	2.0		False			False		1/nguyễn công hoan	phú nhuận	tin thường	28/04/2023	1/nguyễn công hoan, phú nhuận	10.7965244	106.6906587
8205	93642	6.5	129	12.0	12.0	2.0	False			False			quận 7	tin thường	31/03/2023	quận 7	10.7375481	106.7302238
8206	93386	7.0	44	8.0	8.0	5.0	True			True			phú nhuận	tin thường	27/03/2023	phú nhuận	10.7990972	106.6802278
8207	92874	9.2	210	3.0	5.0	2.0	False			True			bình chánh	tin thường	21/03/2023	bình chánh	10.6644881	106.5704726
8208	92618	6.3	58	4.0	4.0	2.0	True			False			bình tân	tin thường	17/03/2023	bình tân	10.7703708	106.5996353
8209	91082	3.2	65	5.0	4.0		False			False		trần xuân soạn	quận 7	tin thường	28/02/2023	trần xuân soạn, quận 7	10.751721	106.6984938
8210	84426	4.95	56	2.0	2.0	1.0	True			False		sơn kỳ	tân phú	tin thường	25/11/2022	sơn kỳ, tân phú	10.8040522	106.6206836
8211	90826	12.5	70	4.0	4.0	4.0	True			False			quận 10	tin thường	26/02/2023	quận 10	10.772732	106.6683666
8212	90314	6.7	54	3.0	4.0	2.0	True			False			quận 7	tin thường	21/02/2023	quận 7	10.7375481	106.7302238
8213	89802	3.38	52	3.0	2.0	1.0	False			False		phạm thế hiển	quận 8	tin thường	12/02/2023	phạm thế hiển, quận 8	10.7482816	106.6817654
8214	88778	3.9	48			1.0	True			False			bình tân	tin thường	01/02/2023	bình tân	10.7703708	106.5996353
8215	88266	5.0	90				False			False			bình tân	tin thường	07/01/2023	bình tân	10.7703708	106.5996353
8216	88010	6.8	60	4.0	4.0	3.0	False			True		nam hòa	quận 9	tin thường	02/01/2023	nam hòa, quận 9	10.8032363	106.6747915
8217	87498		76	2.0	2.0	2.0	False	đông-nam		True		lương định của	quận 2	tin thường	26/12/2022	lương định của, quận 2	10.7877607	106.7354009
8218	85706	2.3	65	2.0	2.0		False			False		d1	quận 9	tin thường	08/12/2022	d1, quận 9	10.8164747	106.7932921
8219	84938	7.05	56	4.0		3.0	True			False		nguyễn tư giản phường 12 quận gò vấp	gò vấp	tin thường	01/12/2022	nguyễn tư giản phường 12 quận gò vấp, gò vấp	10.8326964	106.638546
8220	84682	14.0	85	4.0	4.0	3.0	True			False		hiệp bình	thủ đức	tin thường	29/11/2022	hiệp bình, thủ đức	10.8452151	106.7275007
8221	100810	5.8	63	3.0	1.0		True			False			tân bình	tin thường	30/06/2023	tân bình	10.802583	106.6521157
8222	101066	6.0	56	4.0	5.0	2.0	False			False		số 8	thủ đức	tin thường	04/07/2023	số 8, thủ đức	10.8585199	106.74258
8223	112074	4.55	57	3.0		2.0	True			False		lê văn quới	bình tân	tin thường	30/10/2023	lê văn quới, bình tân	10.776182	106.6109757
8224	84939	4.4	60	3.0	2.0	1.0	False			False		nguyễn tư giản	gò vấp	tin thường	01/12/2022	nguyễn tư giản, gò vấp	10.8326964	106.638546
8225	84427	0.013	44	2.0	2.0	1.0	False			False			bình thạnh	tin thường	25/11/2022	bình thạnh	10.8017639	106.7110322
8226	83659	6.8	57	5.0	5.0	2.0	True			False			tân phú	tin thường	19/11/2022	tân phú	10.7914967	106.6278431
8227	83147	5.5	120	1.0	1.0		False			False		đặng văn bi	thủ đức	tin thường	15/11/2022	đặng văn bi, thủ đức	10.8406385	106.7656211
8228	82891	14.5	110				False			False			tân bình	tin thường	12/11/2022	tân bình	10.802583	106.6521157
8229	81611	3.75	46	2.0	2.0		True			False			tân bình	tin thường	03/11/2022	tân bình	10.802583	106.6521157
8230	80331	7.9	56	2.0	2.0	2.0	True			False		đoàn thị điểm	phú nhuận	tin thường	26/10/2022	đoàn thị điểm, phú nhuận	10.7991676	106.6815416
8231	113866	4.5	35	3.0	3.0	4.0	True			False		trường chinh	tân bình	tin thường	15/11/2023	trường chinh, tân bình	10.7999721	106.6402198
8232	113610	4.66	88	2.0	2.0		False	đông		False		lò lu	quận 9	tin thường	18/11/2023	lò lu, quận 9	10.8397	106.77093
8233	112586	3.8	25	3.0	3.0	4.0	False			False		nguyễn công hoan	phú nhuận	tin thường	08/11/2023	nguyễn công hoan, phú nhuận	10.8006284	106.6907854
8234	111306	6.7	48	6.0	5.0	2.0	True			False		lạc long quân	tân bình	tin thường	22/10/2023	lạc long quân, tân bình	10.7895843	106.6521496
8235	102346	28.5	65			3.0	False			True			quận 3	tin thường	18/07/2023	quận 3	10.778639	106.6870156
8236	111050	7.0	59	4.0	4.0	4.0	False			True		số 6	thủ đức	tin thường	20/10/2023	số 6, thủ đức	10.8298295	106.7617899
8237	109258	6.3	58	3.0	2.0	1.0	False			False		số 8	thủ đức	tin thường	28/09/2023	số 8, thủ đức	10.8585199	106.74258
8238	108234	0.022	100			2.0	False			True			bình tân	tin thường	18/09/2023	bình tân	10.7703708	106.5996353
8239	107466	5.0	40	3.0	3.0	3.0	False			False		luỹ bán bích	tân phú	tin thường	10/09/2023	luỹ bán bích, tân phú	10.77604	106.633591
8240	106186	1.35	110				True			False			bình chánh	tin thường	24/08/2023	bình chánh	10.6644881	106.5704726
8241	105674	11.8	79	4.0	4.0	5.0	True			False		lê quang định	gò vấp	tin thường	18/08/2023	lê quang định, gò vấp	10.816807	106.6886939
8242	105162	6.5	42	4.0	3.0		False	đông-bắc		False			phú nhuận	tin thường	14/08/2023	phú nhuận	10.7990972	106.6802278
8243	103882	3.9	45	2.0	2.0	2.0	True			False			tân bình	tin thường	31/07/2023	tân bình	10.802583	106.6521157
8244	103114	5.8	90	3.0	3.0		False			False			tân bình	tin thường	24/07/2023	tân bình	10.802583	106.6521157
8245	102602	22.0	123	5.0	6.0	5.0	False			False			thủ đức	tin thường	18/07/2023	thủ đức	10.8298295	106.7617899
8246	85195	6.0	94	3.0	2.0		False	đông-nam		False		lương định của	quận 2	tin thường	03/12/2022	lương định của, quận 2	10.7877607	106.7354009
8247	85707	2.75	16	3.0	3.0	3.0	False			True		bạch đằng	bình thạnh	tin thường	08/12/2022	bạch đằng, bình thạnh	10.8029237	106.7094957
8248	93387		83	3.0	2.0	1.0	False	tây		False			quận 7	tin thường	27/03/2023	quận 7	10.7375481	106.7302238
8249	100811	9.7	63	4.0		4.0	True			False			tân bình	tin thường	30/06/2023	tân bình	10.802583	106.6521157
8250	99275		35	1.0	1.0		False			False		trần xuân soạn	quận 7	tin thường	14/06/2023	trần xuân soạn, quận 7	10.751721	106.6984938
8251	98763	3.5	71	2.0	2.0		False			False		đặng đình tướng	quận 2	tin thường	08/06/2023	đặng đình tướng, quận 2	10.79156	106.74948
8252	98507	0.036	86				False	tây		False		ung văn khiêm	bình thạnh	tin thường	05/06/2023	ung văn khiêm, bình thạnh	10.8032016	106.7225025
8253	97995		43	3.0	2.0	2.0	True			True			bình thạnh	tin thường	29/05/2023	bình thạnh	10.8017639	106.7110322
