Cluster,n_floors,area,id,car_place,wc,bedrooms,Distance to center 1,price
0,2.0,80,102768,0,2.0,1.0,6.681423790999571,0.05
1,2.0,110,109936,0,2.5415537185457318,3.0,8.500217179306416,4.25
1,2.0,55,108656,1,2.0,3.0,3.3257955385127396,2.5
0,1.0,68,108400,1,2.064109872679581,2.954057584091516,13.298645264275892,3.74
1,1.0,48,107376,0,2.0,2.0,5.6820983850030675,3.8
1,2.0,52,107120,0,2.0,2.0,11.98393328896634,3.2
0,2.0,58,105072,1,1.0,3.0,5.682539626670667,7.0
0,2.0,60,104304,1,2.0,3.0,7.007370162126788,4.3
1,2.0,90,102000,0,2.355952697979423,2.652178073963789,3.3257955385127396,1.95
0,3.0,60,101232,0,3.0,2.0,11.227171035740415,5.9
0,2.0,55,100976,0,1.0,1.0,12.470637698298068,0.01
1,1.0,56,99952,0,2.0,2.0,1.1487921592845483,4.7
1,1.0,56,99696,0,2.886287379717984,2.0,1.1487921592845483,5.7
1,2.0,49,99184,1,2.0,3.0,5.351019866917213,4.5
0,2.0,44,98160,1,4.0,3.0,7.209409090591671,6.7
1,3.0,70,97648,0,4.0,4.0,5.142943264946826,7.0
1,3.0,40,113008,1,2.0,3.0,3.209703711544828,5.6
1,3.0,44,99441,1,4.0,3.0,4.190797281872453,3.8
0,1.0,35,95089,0,2.0,2.0,7.209409090591671,4.35
1,2.0,72,94577,0,2.0,2.0,9.377380934738685,3.1
1,1.0,42,90481,0,3.7173951950863553,2.0,4.72126119756817,7.5
1,3.0,50,89969,0,3.0,4.0,1.1487921592845483,5.9
1,1.0,40,87153,0,1.0,2.0,1.4409622231187578,3.6
1,4.0,64,113776,1,3.0,3.0,1.5522114445395299,10.3
0,2.0,51,85873,1,3.0,3.0,14.693480173435425,4.7
0,2.0,128,82545,0,3.0,3.0,11.370094229127632,0.075
0,2.0,28,81521,0,3.0,3.0,6.262079082184105,0.009
1,1.0,44,81009,1,2.0,2.0,7.640660442342352,1.55
0,3.0,82,114032,1,3.04510996163128,3.764837670962287,7.209409090591671,6.9
0,2.0,95,99953,0,2.0,3.0,14.595223518914844,5.5
1,1.0,40,113009,1,2.0,2.0,3.209703711544828,7.9
0,2.0,86,85874,0,5.165500960630138,4.3647723981683,7.209409090591671,10.0
1,1.0,56,83058,1,2.0,3.0,0.8409420264487717,4.9
0,2.0,71,82290,0,2.060275090952122,3.065468290560671,11.227171035740415,4.62
1,2.0,36,81522,0,3.0,3.0,5.041578530490791,0.009
1,1.0,52,81010,1,2.0,2.0,7.640660442342352,1.67
0,2.0,42,113777,0,6.0,5.0,7.209409090591671,5.7
0,1.0,40,110961,0,2.0,2.0,11.227171035740415,3.5
1,1.0,50,110193,1,2.0,2.0,5.351019866917213,4.3
0,1.0,85,108913,0,3.0,4.0,7.209409090591671,6.5
1,2.0,38,105329,0,3.0,3.0,3.4918073302422106,6.5
0,2.0,40,104817,1,2.0,2.0,7.209409090591671,4.8
1,4.0,55,103025,1,5.0,4.0,1.9519882845305325,5.5
1,3.0,80,102769,0,5.0,4.0,5.710116850362314,0.03
1,2.0,48,101745,1,2.180934785079648,2.0,5.6820983850030675,3.7
1,1.0,40,87154,1,1.0,2.0,0.9524122142480429,3.6
0,2.0,40,99954,0,2.0,3.0,14.595223518914844,3.3
1,2.0,110,104306,1,5.0,5.0,2.86970044670526,4.6
1,3.0,95,103794,1,5.0,7.0,5.6820983850030675,7.8
1,6.0,60,102770,0,6.0,5.0,5.742436299891134,0.13
0,1.0,53,101490,0,1.0,1.0,14.595223518914844,2.0
1,2.0,39,88178,0,1.0,2.0,3.4918073302422106,2.0
1,2.0,57,96882,0,1.9464755577529815,2.58761081998574,3.347391732974263,3.0
1,2.0,81,94834,0,2.482455798930788,2.5274857576855645,7.640660442342352,1.75
1,3.0,70,92786,1,6.0,4.0,6.368190679746268,7.7
1,5.0,40,92018,0,4.0,3.0,1.1487921592845483,6.5
1,2.0,83,90994,0,1.0,2.0,3.315052659492902,11.0
1,1.0,64,88434,0,1.0,1.0,3.315052659492902,0.028
1,4.0,42,105074,0,4.0,4.0,5.373726816051314,6.1
1,1.0,48,82035,0,2.0,2.0,3.866810285253324,6.1
1,2.0,61,87667,1,3.829466449123775,4.0,3.3725682838271482,7.5
1,1.0,130,87155,1,2.558684915942765,2.0,5.6820983850030675,5.3
0,3.0,15,86899,0,1.0,2.0,11.227171035740415,2.4
0,2.0,53,86131,0,2.808747255664343,2.986534624770117,7.209409090591671,5.0
1,2.0,41,85875,0,4.0,4.0,2.180000493002826,5.3
1,3.0,55,83571,0,2.0,2.0,5.351019866917213,6.6
1,3.0,50,82291,0,3.4409095069528357,3.351177214977227,2.180000493002826,6.8
1,2.0,38,105586,1,1.0,1.0,5.227868524297255,3.5
1,4.0,50,81011,1,4.0,4.0,2.754708545013582,5.0
1,2.0,27,113778,0,1.0,2.0,2.754708545013582,1.9
0,4.0,72,110194,1,5.0,6.0,7.209409090591671,10.0
1,3.0,37,109938,1,2.114404529017704,2.627929053912806,5.6820983850030675,3.5
1,2.0,55,106098,0,2.0,2.0,7.640660442342352,4.0
1,4.0,41,105075,1,3.0,5.0,4.931681882994165,4.85
1,1.0,43,112499,0,2.094053358944765,2.5705978923396566,2.754708545013582,3.49
1,2.0,66,111475,1,2.579642362280056,3.0,1.9519882845305325,4.9
0,2.0,80,109939,1,1.0,2.0,14.595223518914844,3.0
1,2.0,68,108659,0,3.011240505492541,3.0,1.9519882845305325,6.1
1,2.0,36,108403,0,2.8747625759796893,4.0,3.833377188886566,4.9
1,3.0,66,107379,0,2.0,3.0,5.6820983850030675,4.5
1,3.0,34,106867,0,4.0,3.0,7.677675250103877,3.45
1,2.0,70,106611,1,5.0,4.0,3.833377188886566,10.6
1,1.0,40,105843,1,2.4216260647194416,3.0,1.9519882845305325,4.2
1,4.0,66,104307,1,6.0,5.0,5.6820983850030675,6.2
1,1.0,17,91763,1,1.0,2.0,5.6820983850030675,1.96
0,2.0,87,100979,0,2.0,3.0,14.595223518914844,0.014
1,3.0,21,97907,1,2.0174757179685754,3.0,5.6820983850030675,1.6
1,1.0,125,96115,0,2.0,2.0,5.88952867396305,3.6
1,1.0,40,95603,0,2.419709522946388,2.6972865817434526,1.1487921592845483,4.2
1,4.0,60,93299,1,4.0,4.0,8.500217179306416,4.5
1,1.0,40,92787,1,1.0,2.0,5.6820983850030675,2.35
0,2.0,48,92275,1,2.0,3.2135994605876683,7.209409090591671,5.75
0,2.0,55,96116,1,1.0,1.0,14.595223518914844,0.002
0,3.0,60,93300,1,4.0,4.0,17.859258816140827,5.9
1,2.0,80,90996,1,2.0,2.253181274368236,0.9002048490369909,0.02
1,2.0,50,88948,0,2.2331903308875267,1.8762289146700923,6.32091555825323,0.014
1,4.0,60,113779,1,5.0,4.0,5.512229627229296,8.6
1,6.0,87,88436,0,2.0,3.0,6.945361857787717,4.6
1,2.0,40,87668,1,3.0,4.0,4.1744882919073785,5.35
1,3.0,80,86644,1,6.0,5.0,5.351019866917213,9.0
1,5.0,44,83572,0,3.0,4.0,3.071620516121898,10.0
1,2.0,42,114035,0,2.0,2.0,6.643870766722011,2.8
1,1.0,30,96628,1,1.0,1.0,3.8173805640840364,3.0
0,2.0,90,104308,0,2.228498653680081,2.655458226981146,15.056791633026197,1.95
1,2.0,56,112756,1,3.0,3.0,1.9519882845305325,4.5
1,2.0,100,111988,0,3.562357072493159,3.836341253458954,5.512229627229296,7.0
1,1.0,18,107636,0,2.067950947756969,2.0,4.931681882994165,3.05
1,2.0,66,107124,1,5.061544981324194,3.3636867551819494,7.909015613976479,5.7
1,3.0,100,105076,0,1.0,2.0,7.640660442342352,5.8
1,1.0,25,104052,1,1.0,1.0,1.9519882845305325,0.005
1,2.0,20,98420,0,2.0858618359505656,2.151825350071172,3.5220035364403692,2.5
1,1.0,130,103796,1,6.0,7.0,7.640660442342352,7.9
0,2.0,45,103028,0,1.0,1.0,6.543572384749004,0.002
1,5.0,44,102772,1,4.294189773964706,3.0,6.368190679746268,7.2
1,1.0,37,102516,1,2.0,2.0,2.86970044670526,2.6
1,3.0,63,101492,1,6.0,5.0,8.286363861962172,7.68
0,2.0,67,100724,0,2.0,2.0,14.595223518914844,0.01
1,1.0,64,100212,0,1.0,1.0,1.9519882845305325,5.8
1,2.0,30,98932,0,1.0,1.0,3.833377188886566,0.005
1,2.0,48,114292,1,5.0,4.0,5.6820983850030675,4.7
1,2.0,45,90997,0,2.0,1.832431161984604,0.9002048490369909,0.012
1,2.0,42,98421,0,2.0,2.0,3.0898206751742823,3.2
1,1.0,38,97653,1,3.0,3.0,1.2800873946458673,4.95
1,5.0,31,96373,0,4.0,4.0,0.7921336515238826,5.5
0,2.0,70,95093,0,2.0,2.0,12.470637698298068,0.012
0,1.0,60,94325,1,2.0,3.0,14.489232578269338,4.0
0,3.0,96,93557,1,3.317412101564825,4.129134916138539,9.34263437971472,8.0
1,2.0,40,92789,0,3.0,4.0,7.040654251421952,2.88
1,2.0,101,90485,1,2.0,3.0,5.6820983850030675,6.5
1,3.0,52,81525,1,3.0,4.0,2.4689617333809584,7.5
1,1.0,45,89973,1,2.0,2.0,4.272764395120498,4.5
1,6.0,51,88437,0,1.0,1.0,6.945361857787717,3.0
1,1.0,48,87669,1,2.2461473495155566,2.060347847363083,11.98393328896634,0.45
0,4.0,62,87157,0,3.653135346061093,3.54399959931895,7.209409090591671,7.2
0,1.0,42,86133,0,2.0,2.0,11.227171035740415,1.8
1,1.0,72,83061,1,3.0,3.0,1.1487921592845483,8.0
1,3.0,50,82549,0,3.481641233867075,3.177490136730043,2.180000493002826,6.0
1,5.0,25,98933,0,3.0,2.0,3.209703711544828,5.2
1,1.0,41,110197,1,1.9447951249426656,2.0,7.640660442342352,2.35
1,4.0,63,111477,1,4.027909448662326,4.0,5.512229627229296,7.2
0,4.0,50,110965,1,3.0,4.0,7.209409090591671,12.0
0,2.0,60,110453,1,2.0,3.0,14.595223518914844,4.9
1,2.0,31,106613,0,2.0,2.0,3.7825512968824215,3.35
1,1.0,49,105077,0,2.0,2.0,1.9519882845305325,4.08
0,3.0,100,104053,0,2.647582772625611,3.749682147240451,12.609133525770593,6.6
1,3.0,100,103285,0,4.213475724529698,2.3221539062596213,5.6820983850030675,0.018
0,2.0,30,102773,0,2.0,1.0,9.480156836070075,0.02
1,2.0,58,102261,0,2.440826066167384,2.815575551626608,8.286363861962172,4.0
1,1.0,40,89206,1,2.080510517447134,2.589404902693138,5.6820983850030675,3.2
1,2.0,50,104822,0,2.460433783061097,1.893673504369726,5.351019866917213,0.093
1,2.0,60,81271,0,3.0,3.0,2.80271556819655,6.7
0,3.0,110,113782,1,2.0,2.0,11.370094229127632,7.5
0,3.0,110,111734,1,2.0,2.0,11.370094229127632,7.5
1,2.0,40,109174,1,3.0,6.0,5.351019866917213,4.6
1,2.0,31,106614,0,2.0,2.0,3.7825512968824215,3.35
1,2.0,58,90742,1,4.0,4.0,5.6820983850030675,7.2
0,2.0,51,95606,1,3.0,4.0,14.595223518914844,4.9
0,1.0,24,94838,0,2.018284035116068,3.0,7.679538634023318,1.5
0,2.0,66,82551,0,2.099281173450053,2.959636796226908,14.517638074639526,4.35
1,1.0,52,97143,0,2.181849756301804,4.0,1.9519882845305325,3.7
1,2.0,32,96375,0,2.0,1.0,1.9519882845305325,3.1
1,2.0,78,95607,1,2.387067720766592,2.705170606852268,7.313475589094324,2.19
1,1.0,100,94583,0,3.503075500551931,2.7502834894169728,7.640660442342352,2.0
1,2.0,123,94327,0,2.0,3.0,5.458846219878293,7.3
1,1.0,73,90743,1,3.5604337990244046,3.311973955708201,5.6820983850030675,5.18
0,3.0,40,88951,0,3.0,3.0,5.6596571934196005,5.0
1,3.0,40,88695,0,4.0,5.0,4.098580856825448,5.7
1,4.0,50,88439,1,4.1418231732294455,4.632392177159531,3.209703711544828,12.2
0,5.0,81,85367,1,2.462491881631726,3.233076580768034,16.67980957303802,4.5
0,5.0,60,84343,1,4.0,4.0,11.227171035740415,8.9
1,1.0,110,83831,1,2.5353790835701675,3.470800592934516,5.6820983850030675,4.4
1,2.0,70,83575,1,2.6555083438953,3.0,5.6820983850030675,4.6
0,2.0,54,99959,1,4.0,3.0,14.595223518914844,4.5
1,1.0,46,102775,0,3.0,2.0,3.266450835772779,0.015
1,4.0,70,80248,1,4.542279825112961,4.0,1.1487921592845483,12.0
1,5.0,90,94840,1,4.0,4.0,5.373726816051314,12.5
1,2.0,60,94328,0,4.0,3.0,4.986689389193774,10.8
1,2.0,50,93816,0,2.0,2.0,1.9519882845305325,3.65
0,3.0,72,92024,1,4.0,4.0,9.34263437971472,9.5
0,1.0,88,91768,0,2.0,2.0,14.595223518914844,6.8
1,4.0,36,90488,1,5.0,4.0,3.833377188886566,7.2
0,2.0,24,88440,0,2.018284035116068,2.079006854930345,7.679538634023318,2.0
1,2.0,59,84344,1,2.0,3.0,3.997144255785806,4.45
1,2.0,105,109687,0,5.477082357895512,3.99090981077145,5.6820983850030675,7.5
0,2.0,52,108663,0,1.0,2.0,8.6830950579875,2.75
0,1.0,81,108407,0,4.0,4.0,7.252128800590318,6.5
0,2.0,84,105591,0,2.0,2.0,11.227171035740415,0.027
1,2.0,72,104823,0,2.0,3.0,3.3257955385127396,3.85
1,3.0,121,95608,1,3.0,4.0,5.351019866917213,8.5
1,2.0,64,110456,1,2.301514478211605,5.0,6.534559786216001,4.5
1,2.0,40,83833,0,4.0,4.0,4.020180448849845,5.9
0,3.0,52,82041,1,3.0,4.0,5.810113567450379,8.9
1,3.0,55,81017,1,5.0,5.0,1.1487921592845483,7.0
0,2.0,70,114552,0,2.0,2.0,12.470637698298068,0.012
1,4.0,44,112504,1,3.0,4.0,2.180000493002826,8.1
1,2.0,40,112248,1,3.0,3.0,0.27112283650696994,9.1
0,3.0,80,111992,1,3.0,3.0,14.595223518914844,5.8
0,2.0,68,96120,0,2.0,2.0,14.595223518914844,0.005
1,3.0,15,105080,1,2.0,2.0,4.098580856825448,2.2
1,3.0,100,103288,0,4.200225724529699,2.322588123955239,5.6820983850030675,0.02
1,2.0,64,97912,1,4.0,4.0,5.351019866917213,6.85
0,3.0,101,96376,1,2.108049299361086,4.064048576969327,11.370094229127632,7.5
0,1.0,55,84089,1,1.0,1.0,14.595223518914844,1.72
1,2.0,28,109249,0,2.0,2.0,6.643870766722011,3.85
1,1.0,33,85186,0,2.0,2.0,5.351019866917213,1.55
0,1.0,35,86210,0,2.0,2.0,14.595223518914844,3.05
1,1.0,54,83650,0,3.0,5.0,4.677145411474819,4.6
0,3.0,42,80322,1,3.0,4.0,7.474949675986465,6.8
1,3.0,55,114881,1,2.9094772693572266,3.275428516628359,1.1487921592845483,5.75
1,1.0,30,114369,0,1.0,1.0,8.855530440144042,1.6
1,1.0,25,113601,0,1.0,2.0,3.8173805640840364,3.8
1,2.0,86,110273,1,3.973047513514824,3.865837341815453,5.6820983850030675,7.2
1,2.0,42,110017,0,3.0,4.0,3.833377188886566,5.1
0,1.0,67,96194,0,3.0,3.0,14.595223518914844,5.5
1,3.0,124,96706,1,1.0,1.0,5.6820983850030675,7.2
0,2.0,52,108738,0,1.0,2.0,13.00123440312854,2.55
1,3.0,44,83395,1,3.0,3.0,5.142943264946826,4.3
1,2.0,48,81859,1,4.0,3.0,3.168846570091138,7.9
0,2.0,36,81347,1,2.0,2.0,7.209409090591671,5.15
1,4.0,57,114882,0,3.0,4.0,1.9519882845305325,6.1
1,2.0,74,107970,1,4.0,4.0,5.6820983850030675,7.8
1,1.0,23,105922,1,1.0,2.0,5.274927519594672,1.9
0,2.0,30,105666,0,3.0,3.0,7.209409090591671,4.3
1,2.0,57,104130,0,1.0,2.0,9.09852803430841,2.1
0,1.0,55,101314,1,1.0,1.0,14.595223518914844,1.8
1,5.0,60,99522,0,3.5575592741451967,5.0,1.1487921592845483,6.5
1,3.0,64,97730,1,4.0,4.0,2.180000493002826,7.5
1,3.0,75,84163,1,1.0,2.0,1.1487921592845483,2.4
1,5.0,44,86211,1,4.196997283388952,5.0,1.1487921592845483,8.1
1,2.0,30,95683,0,2.0,3.0,5.041578530490791,4.5
1,3.0,50,102083,0,3.0,3.0,3.4918073302422106,5.4
0,1.0,55,101571,1,1.0,1.0,14.595223518914844,2.1
0,1.0,24,100291,0,2.018284035116068,3.0,7.679538634023318,1.5
1,1.0,56,99779,1,2.0,2.0,3.3257955385127396,3.6
1,4.0,48,97219,0,2.097288493363801,4.0,5.6820983850030675,3.5
1,3.0,52,86723,1,2.0,4.0,5.351019866917213,7.1
1,1.0,45,92611,0,3.0,3.0,11.98393328896634,0.65
0,2.0,40,91075,1,6.0,5.0,7.209409090591671,9.5
1,1.0,24,89795,1,2.0,2.0,5.351019866917213,2.85
1,3.0,90,88515,0,3.134405521426749,2.2342399561066246,3.6969670821655924,0.02
0,1.0,36,88003,1,1.0,1.0,9.34263437971472,1.3
1,2.0,70,102339,1,4.0,5.0,1.1487921592845483,9.0
1,2.0,80,103107,0,2.5568799713250407,2.616315238158597,7.640660442342352,2.2
1,2.0,60,81860,0,3.0,3.0,4.677145411474819,7.7
1,1.0,85,88772,1,4.0,4.0,3.3257955385127396,5.5
1,2.0,55,87748,0,2.025598441611614,2.526574356607896,1.9519882845305325,2.8
1,2.0,60,86468,1,3.0,3.0,10.308740484738198,4.05
1,1.0,31,85188,0,2.0,2.0,5.351019866917213,1.73
1,5.0,65,84932,1,5.0,4.0,4.811840596279976,10.1
1,1.0,46,83140,0,1.0,1.0,9.246047020127032,0.95
0,3.0,56,81604,0,4.287783831617148,3.620318140634819,13.00123440312854,7.8
1,2.0,40,81092,0,3.0,3.0,5.163919396132623,5.8
1,2.0,50,112835,0,2.0,2.0,1.9519882845305325,4.5
1,4.0,60,106435,1,5.0,4.0,5.6820983850030675,4.85
1,5.0,75,105923,1,4.0,6.0,1.9519882845305325,10.98
1,2.0,33,89796,1,2.0,2.0,5.351019866917213,3.7
1,4.0,68,106436,1,3.0,4.0,5.6820983850030675,5.1
1,2.0,40,105668,1,2.069061586031107,2.0,5.6820983850030675,2.9
1,2.0,60,102340,1,2.643584562385301,3.135450655097371,3.0493918872764776,4.9
1,2.0,44,101060,1,2.736090544715388,2.0,3.2530654977709137,4.9
0,2.0,103,100036,0,2.0,2.0,10.760839928197772,7.8
1,2.0,55,99780,0,2.0,2.0,3.3257955385127396,3.2
0,2.0,55,99012,1,1.0,1.0,14.595223518914844,2.2
1,2.0,46,98756,1,3.0,3.0,4.87696684919491,6.3
1,3.0,35,98244,0,3.0,3.0,5.351019866917213,4.85
1,2.0,68,90308,1,4.0,4.0,5.6820983850030675,6.3
1,3.0,54,95428,1,3.639014355418992,3.299125342758697,1.1487921592845483,5.9
1,3.0,111,94916,1,1.0,1.0,5.559258538514756,11.5
1,1.0,52,94660,0,2.0,2.0,3.3257955385127396,2.69
1,3.0,48,94148,1,2.0,4.0,5.351019866917213,6.5
1,1.0,79,91076,0,3.0,3.0,3.0991140909683654,10.9
1,2.0,100,107460,0,4.430853215941252,4.424201770746163,5.6820983850030675,9.7
0,1.0,60,109764,1,2.0,3.0,13.255622812452717,3.5
1,2.0,87,97733,0,3.0225070281752777,3.0,5.6820983850030675,4.8
1,2.0,46,94661,0,2.385148211970726,2.0,5.351019866917213,4.3
0,2.0,70,92357,1,4.0,4.0,14.693480173435425,7.25
1,2.0,64,92101,1,2.0,3.0,5.351019866917213,5.2
0,1.0,53,91845,0,2.0,2.0,11.227171035740415,1.65
1,1.0,49,89797,1,2.0,3.0,10.840459746075222,3.5
1,2.0,27,88773,1,2.0963603507064543,2.4741013891600265,5.6820983850030675,3.2
1,2.0,55,87749,1,2.709233762043041,3.0691751112098284,1.1487921592845483,4.8
1,1.0,82,111300,1,2.0,3.0,8.418034216531373,4.7
1,4.0,56,86469,0,5.0,4.0,6.368190679746268,7.1
0,2.0,86,84677,0,2.5850692575909933,2.0,9.832401516867627,5.2
1,2.0,36,83653,1,3.0,3.0,5.158724746262638,5.85
1,2.0,30,82373,1,2.0,2.0,3.866810285253324,4.7
1,2.0,38,81349,1,3.0,3.0,2.5382218097058318,5.4
1,2.0,70,114372,0,2.0,2.0,5.268910007472445,1.8
1,1.0,83,113348,0,3.044113488317775,3.3593829390512555,7.640660442342352,5.5
0,2.0,55,113092,0,5.0,5.0,7.209409090591671,7.2
1,2.0,68,104645,0,4.0,5.0,1.9519882845305325,7.18
0,4.0,54,112581,1,3.0,4.0,14.595223518914844,4.99
1,5.0,41,88006,1,6.0,5.0,3.7825512968824215,5.5
1,2.0,60,82374,1,4.0,4.0,3.715173871658887,6.4
1,1.0,72,80326,0,2.0,2.0,4.321963216795051,9.5
1,3.0,12,113349,0,1.941009273405934,2.0,5.458846219878293,1.62
1,2.0,50,112837,0,2.0,2.0,1.9519882845305325,3.35
0,4.0,68,111813,1,4.0,4.0,14.595223518914844,6.0
1,3.0,74,104901,0,3.0,3.0,6.643870766722011,7.3
1,2.0,35,109253,1,2.021067746743328,2.2519604529459727,5.6820983850030675,1.85
1,1.0,56,107973,1,3.447910151748609,3.1221128454054394,5.6820983850030675,5.0
0,2.0,54,107205,0,1.6333051929473306,1.0,14.595223518914844,3.4
0,1.0,87,105925,0,2.0,3.0,14.595223518914844,3.35
1,2.0,115,105669,1,3.0,4.0,5.6820983850030675,5.68
0,3.0,25,105413,0,1.0,2.0,7.209409090591671,3.4
1,2.0,55,88774,1,3.0,3.0,3.3257955385127396,5.0
1,4.0,41,99014,0,3.085557343133463,5.0,3.4918073302422106,5.5
1,2.0,25,107718,0,1.0,1.0,6.714720546348917,0.005
0,2.0,70,105926,0,2.0,2.0,12.470637698298068,2.9
1,1.0,30,104134,0,2.0087008361471974,2.0664659154037235,5.6820983850030675,1.7
0,1.0,80,103110,0,3.170315126033401,2.759227130088043,7.209409090591671,2.85
1,3.0,92,102854,1,3.0,2.0,1.9519882845305325,8.6
0,1.0,87,100038,0,2.0,3.0,14.595223518914844,3.35
0,2.0,51,99782,0,2.0,2.0,13.298645264275892,4.0
1,1.0,65,98758,0,3.0,2.0,1.1487921592845483,5.5
1,2.0,31,89798,0,2.0,3.0,10.840459746075222,3.0
0,2.0,105,96198,1,2.2939584990339963,4.0,14.595223518914844,5.0
1,3.0,75,94406,1,3.887035103194924,3.8978916754569393,1.1487921592845483,7.8
1,2.0,50,92614,1,4.0,4.0,5.6820983850030675,4.7
0,2.0,55,90566,1,1.0,1.0,14.595223518914844,0.062
1,1.0,34,88519,0,3.0,3.0,1.968887161729947,4.35
1,3.0,22,93895,1,2.0,2.0,8.286363861962172,3.3
1,2.0,50,92871,1,4.077536364502593,3.2208720326256737,5.6820983850030675,5.7
0,2.0,53,91847,0,1.0,1.0,14.595223518914844,0.005
1,2.0,61,89799,0,2.0,3.0,10.840459746075222,4.3
1,2.0,49,89287,0,5.0,2.0,8.286363861962172,4.6
1,1.0,51,88775,1,2.41790313390284,2.9040782619532126,5.6820983850030675,4.2
0,2.0,24,87751,0,2.018284035116068,2.079006854930345,7.679538634023318,2.0
1,1.0,131,83399,0,2.0,2.0,1.174783981558333,9.5
0,1.0,35,81863,0,2.0,2.0,6.959429415215792,1.95
1,1.0,72,81607,1,3.0,2.0,5.5917203368539,6.2
0,1.0,80,81351,0,3.0,2.7912503440391148,13.298645264275892,3.0
1,4.0,108,111814,1,4.0,4.0,8.500217179306416,5.7
1,1.0,60,111302,0,2.034561982844333,2.0,7.909015613976479,2.9
1,5.0,30,96455,0,2.369040461217983,1.7018527669405574,4.87696684919491,0.02
0,2.0,68,97735,0,2.0,2.0,14.595223518914844,0.01
1,2.0,80,108487,1,2.807419741500817,3.0,1.9519882845305325,5.5
1,5.0,55,112071,1,5.187332910545575,4.0,4.931681882994165,8.8
1,1.0,44,111303,1,2.0,3.0,4.285089719649691,3.85
1,2.0,60,110791,1,3.0,3.0,4.7306348565377885,5.6
1,3.0,30,109255,1,2.0,3.0,5.6820983850030675,2.93
0,2.0,82,107719,0,2.2590681922445235,2.670195717485382,11.227171035740415,2.35
0,2.0,35,98503,0,1.0,1.0,7.047163313075301,0.009
1,3.0,40,106695,0,4.0,6.0,3.833377188886566,4.5
1,2.0,31,105671,0,2.0,2.0,3.833377188886566,3.8
0,2.0,55,105415,1,1.0,1.0,14.595223518914844,2.2
1,1.0,50,104135,0,2.0,2.0,3.3257955385127396,3.5
0,2.0,100,102855,1,6.0,4.0,11.370094229127632,0.05
0,2.0,70,101575,0,2.0,2.0,12.470637698298068,0.011
0,1.0,35,99015,1,1.203612525849158,1.851611460034628,6.262079082184105,0.005
1,1.0,70,80328,1,2.0,2.0,4.942514904130791,7.0
0,2.0,67,105672,0,2.0,2.0,14.595223518914844,2.65
0,3.0,43,104392,1,4.0,2.0,6.982716365539748,5.7
0,3.0,101,100296,1,2.0,2.0,11.370094229127632,7.5
1,2.0,87,98760,0,3.0,3.0,5.571107569435144,4.8
1,2.0,50,97480,1,1.4926511181162985,1.9847839690572628,4.87696684919491,0.006
0,3.0,85,97224,1,3.0,3.0,7.209409090591671,7.6
1,2.0,53,91336,0,2.0,3.0,3.4918073302422106,5.6
1,3.0,46,90824,1,3.0,3.0,3.4918073302422106,10.2
1,1.0,44,90312,1,2.200503424072354,2.7551482155425604,5.6820983850030675,3.8
0,2.0,87,88008,0,2.0,3.0,14.595223518914844,0.011
1,1.0,54,86728,0,3.0,2.0,3.639235340518249,4.6
0,2.0,68,85704,0,2.0,2.0,14.595223518914844,0.005
1,1.0,44,106440,0,1.0,2.0,2.86970044670526,2.6
1,1.0,37,107976,0,3.0,4.0,8.286363861962172,2.29
1,2.0,75,85705,0,2.0,3.0,5.88952867396305,2.0
0,2.0,80,91593,0,5.0,4.0,9.22909654221742,7.3
0,2.0,44,91081,1,2.314978658089164,2.862770513880338,13.298645264275892,4.3
1,4.0,30,90313,0,3.666899272883138,3.0,3.4918073302422106,6.4
1,2.0,43,86985,0,4.0,5.0,3.2070259189046824,5.85
1,1.0,36,85193,1,2.0,2.0,5.351019866917213,1.75
1,3.0,56,84937,1,4.547020051496915,4.0,4.301633590399937,7.05
1,1.0,40,84425,0,2.0,2.0,5.351019866917213,4.05
1,1.0,55,84169,1,2.451093663934435,2.896338122380198,2.754708545013582,4.0
1,1.0,76,83657,0,2.0,3.0,6.369136889454216,3.54
0,1.0,44,82377,0,2.0,2.0,13.794598479661223,2.43
1,2.0,60,80585,0,1.0,1.0,5.237459837162048,3.9
0,2.0,66,80329,1,3.0,3.0,11.227171035740415,8.0
1,2.0,72,114376,1,6.0,4.0,5.351019866917213,6.6
0,1.0,45,95689,0,2.0,3.0,7.209409090591671,7.2
1,1.0,33,81098,1,2.0,2.0,5.158724746262638,3.6
0,1.0,81,80586,0,3.2669087707768383,3.5600008124115523,13.298645264275892,6.5
1,2.0,80,113865,0,4.0,4.746162099886645,5.6820983850030675,12.0
1,2.0,45,111305,1,2.0644505934220923,2.5254022008922474,7.231900560215816,2.7
0,2.0,54,110793,1,4.0,4.0,14.325793065491267,5.4
1,2.0,60,96201,1,2.125111060902724,2.722638038098819,3.3257955385127396,3.0
1,2.0,72,107977,1,6.278919069900284,3.3942901707469644,5.6820983850030675,5.6
1,3.0,40,107465,0,3.0,3.0,1.2934075254165684,5.0
1,4.0,50,106697,1,2.4606556491958007,5.0,5.6820983850030675,4.0
1,3.0,90,102857,1,6.0,6.0,4.939699151605155,0.024
0,3.0,43,101065,1,4.0,4.0,5.539377720858371,9.7
0,2.0,53,98505,0,1.0,1.0,14.595223518914844,0.008
0,3.0,60,97225,0,5.0,4.0,7.209409090591671,8.6
1,1.0,48,82378,0,2.0,2.0,3.4020134394008967,6.1
1,2.0,75,83658,1,2.317486400820956,2.9641993706216776,5.8473684291416,3.5
