id,price,area,bedrooms,wc,n_floors,car_place,house_orientation,furniture,facade,legal,street,district,type,date,address,latitude,longitude
91100,6.2,43,2.0,2.0,1.0,0,,,0,,khu kiều đàm,quận 7,tin thường,01/03/2023,"khu kiều đàm, quận 7",10.7118,106.73643
110556,5.35,67,3.0,3.0,2.0,1,,,0,,kha vạn cân,thủ đức,tin thường,14/10/2023,"kha vạn cân, thủ đức",10.8413587,106.7436992
99037,4.0,60,2.0,2.0,2.0,0,,,0,,thích quảng đức,phú nhuận,tin thường,12/06/2023,"thích quảng đức, phú nhuận",10.8041198,106.6837968
98781,0.009,73,2.0,2.0,2.0,0,,,0,,phong phú,quận 8,tin thường,08/06/2023,"phong phú, quận 8",10.7449615,106.6606891
98525,5.5,44,3.0,2.0,3.0,0,,,0,,,bình thạnh,tin thường,06/06/2023,bình thạnh,10.8017639,106.7110322
97757,4.0,43,3.0,3.0,2.0,0,,,0,,,quận 8,tin thường,26/05/2023,quận 8,10.7217236,106.6296151
96221,1.9,18,2.0,2.0,3.0,0,,,0,,thành phố hồ chí minh,tân bình,tin thường,08/05/2023,"thành phố hồ chí minh, tân bình",10.7704304,106.650936
95965,3.4,64,3.0,2.0,2.0,0,,,0,,,bình tân,tin thường,03/05/2023,bình tân,10.7703708,106.5996353
89821,5.28,35,2.0,2.0,2.0,0,,,0,,vĩnh viễn,quận 10,tin thường,11/02/2023,"vĩnh viễn, quận 10",10.7651403,106.6738333
87005,0.025,91,2.0,2.0,2.0,0,,,0,,nguyễn hữu cảnh,bình thạnh,tin thường,20/12/2022,"nguyễn hữu cảnh, bình thạnh",10.7892164,106.7138262
86749,3.4,110,3.0,3.0,4.0,1,,,0,,,bình tân,tin thường,18/12/2022,bình tân,10.7703708,106.5996353
86493,5.8,77,3.481470807110024,2.855200151731271,1.0,1,,,0,,nam hòa,quận 9,tin thường,15/12/2022,"nam hòa, quận 9",10.8032363,106.6747915
85981,8.0,110,4.142329129847678,3.105038022823974,2.0,0,,,0,,linh đông,thủ đức,tin thường,10/12/2022,"linh đông, thủ đức",10.8483113,106.7471122
82909,2.6,60,2.0,2.0,2.0,0,đông-nam,,0,,tạ quang bửu,quận 8,tin thường,12/11/2022,"tạ quang bửu, quận 8",10.7337035,106.6539719
82397,4.7,30,2.0,2.0,2.0,1,,,0,,nguyễn cảnh dị,tân bình,tin thường,09/11/2022,"nguyễn cảnh dị, tân bình",10.8052198,106.6621183
113116,0.012,87,3.0,2.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,27/11/2023,"đường võ chí công, quận 9",10.8397,106.77093
101853,4.9,64,3.1708904878220885,2.674741830934776,2.0,1,,,0,,,tân phú,tin thường,12/07/2023,tân phú,10.7914967,106.6278431
102109,0.005,76,2.0,2.0,2.0,0,,,0,,bình hưng,bình chánh,tin thường,14/07/2023,"bình hưng, bình chánh",10.7266619,106.6520715
112349,0.009,25,1.6536562621658584,2.2319366262394023,2.0,0,,,0,,,gò vấp,tin thường,04/11/2023,gò vấp,10.8306171,106.6779308
86494,4.2,72,3.0,3.0,2.0,1,,,0,,tăng nhơn phú,quận 9,tin thường,15/12/2022,"tăng nhơn phú, quận 9",10.8397,106.77093
85470,4.85,35,4.0,3.0,2.0,0,,,0,,,bình thạnh,tin thường,05/12/2022,bình thạnh,10.8017639,106.7110322
85214,4.7,51,3.0121650644167293,2.5312262188651484,2.0,1,,,0,,,tân phú,tin thường,02/12/2022,tân phú,10.7914967,106.6278431
83422,2.77,68,2.0,2.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,17/11/2022,"đường võ chí công, quận 9",10.8397,106.77093
82910,12.0,84,2.0,2.0,3.0,0,,,0,,,quận 2,tin thường,12/11/2022,quận 2,10.779419,106.7308381
81118,8.7,60,3.0,3.0,2.0,0,,,0,,nơ trang long,bình thạnh,tin thường,01/11/2022,"nơ trang long, bình thạnh",10.8239658,106.7069973
114653,2.4,40,2.0,2.0,1.0,1,,,0,,bình chiểu,thủ đức,tin thường,04/12/2023,"bình chiểu, thủ đức",10.8778137,106.7323493
110813,4.65,42,2.0,2.0,1.0,1,tây,,0,,,bình thạnh,tin thường,17/10/2023,bình thạnh,10.8017639,106.7110322
110301,2.9,70,2.0,2.0,2.0,1,,,0,,đỗ xuân hợp,quận 9,tin thường,13/10/2023,"đỗ xuân hợp, quận 9",10.8397,106.77093
109021,5.2,60,3.0,3.0,1.0,0,,,0,,,bình thạnh,tin thường,27/09/2023,bình thạnh,10.8017639,106.7110322
108253,1.85,100,2.722379541646012,2.2781420146488007,2.0,0,,,0,,,nhà bè,tin thường,18/09/2023,nhà bè,10.6956953,106.7395591
107741,6.1,72,5.0,6.0,4.0,0,bắc,,0,,,bình tân,tin thường,12/09/2023,bình tân,10.7703708,106.5996353
107485,7.5,112,4.0,3.0,3.0,0,nam,,0,,,bình tân,tin thường,10/09/2023,bình tân,10.7703708,106.5996353
104925,5.6,66,1.0,2.968128968264046,2.0,1,,,0,,số 7,thủ đức,tin thường,12/08/2023,"số 7, thủ đức",10.8298295,106.7617899
86750,6.8,74,4.0,3.0,2.0,1,,,0,,,bình thạnh,tin thường,18/12/2022,bình thạnh,10.8017639,106.7110322
89054,4.8,53,3.0,2.0,2.0,0,đông-nam,,0,,trần quý cáp,bình thạnh,tin thường,05/02/2023,"trần quý cáp, bình thạnh",10.8161334,106.6962997
110814,4.99,110,3.0,2.0,1.0,1,,,0,,tân thới hiệp,quận 12,tin thường,17/10/2023,"tân thới hiệp, quận 12",10.8616587,106.64156
108766,6.0,82,5.0,5.0,4.0,1,,,0,,bình trưng,quận 2,tin thường,23/09/2023,"bình trưng, quận 2",10.8306347,106.7010953
107742,11.8,128,1.0,1.0,3.0,1,tây-bắc,,0,,,quận 6,tin thường,12/09/2023,quận 6,10.745886,106.6392921
106718,2.0,24,1.0,2.0,1.0,0,,,0,,tân quý,tân phú,tin thường,30/08/2023,"tân quý, tân phú",10.7941456,106.6222286
104926,5.2,68,4.0,3.0,2.0,1,,,0,,,bình tân,tin thường,12/08/2023,bình tân,10.7703708,106.5996353
99550,0.88,35,1.0,1.0,1.0,0,,,0,,tân phú,quận 7,tin thường,16/06/2023,"tân phú, quận 7",10.727068,106.7261695
98782,5.65,49,3.0,3.0,1.0,1,,,0,,lạc long quân,tân bình,tin thường,08/06/2023,"lạc long quân, tân bình",10.7895843,106.6521496
96734,3.1,41,4.0,3.0,2.0,0,,,0,,,bình tân,tin thường,14/05/2023,bình tân,10.7703708,106.5996353
96478,7.2,45,3.0,2.0,1.0,1,,,0,,,bình thạnh,tin thường,10/05/2023,bình thạnh,10.8017639,106.7110322
94942,5.5,70,2.0,2.0,2.0,0,nam,,0,,hoàng hữu nam,quận 9,tin thường,17/04/2023,"hoàng hữu nam, quận 9",10.8397,106.77093
89822,5.8,36,5.0,3.0,4.0,1,,,0,,,tân bình,tin thường,11/02/2023,tân bình,10.802583,106.6521157
114398,12.5,80,4.855022719284992,4.367142779201116,2.0,0,,,0,,,quận 2,tin thường,07/12/2023,quận 2,10.779419,106.7308381
103135,0.01,43,4.0,3.0,2.0,0,,,0,,,quận 8,tin thường,24/07/2023,quận 8,10.7217236,106.6296151
95967,6.7,64,4.0,5.0,4.0,0,,,0,,,tân phú,tin thường,03/05/2023,tân phú,10.7914967,106.6278431
95455,5.77,93,3.508096692503309,2.8034143373471725,3.0,0,,,0,,liên khu 4-5,bình tân,tin thường,22/04/2023,"liên khu 4-5, bình tân",10.7982153,106.5920232
93151,4.8,80,3.0,3.0,4.0,1,,,0,,,phú nhuận,tin thường,23/03/2023,phú nhuận,10.7990972,106.6802278
91103,2.95,40,2.0,2.0,2.0,0,,,0,,hiệp thành,quận 12,tin thường,01/03/2023,"hiệp thành, quận 12",10.881053,106.6388025
89823,5.35,86,5.0,4.0,4.0,0,,,0,,,quận 7,tin thường,15/02/2023,quận 7,10.7375481,106.7302238
88799,6.7,50,3.0,4.0,2.0,0,,,0,,,phú nhuận,tin thường,31/01/2023,phú nhuận,10.7990972,106.6802278
87519,4.75,49,1.0,1.0,2.0,0,đông-nam,,0,,phan văn trị,bình thạnh,tin thường,25/12/2022,"phan văn trị, bình thạnh",10.8202678,106.6942034
83167,3.95,110,3.3730713935999,2.820139324737489,2.0,1,,,0,,,bình tân,tin thường,15/11/2022,bình tân,10.7703708,106.5996353
82399,8.7,60,3.0,3.0,2.0,0,,,0,,phan xích long,bình thạnh,tin thường,09/11/2022,"phan xích long, bình thạnh",10.797113,106.6937195
81631,9.5,67,4.0,4.0,4.0,1,,,0,,đường 51 phường bình thuận,quận 7,tin thường,03/11/2022,"đường 51 phường bình thuận, quận 7",10.7118,106.73643
111839,6.8,53,3.0,3.0,4.0,1,,,0,,số 2,gò vấp,tin thường,28/10/2023,"số 2, gò vấp",10.8418079,106.6502555
87008,0.005,55,1.0,1.0,2.0,0,,,0,,d1,quận 9,tin thường,20/12/2022,"d1, quận 9",10.8164747,106.7932921
85984,1.7,39,2.0,2.0,1.0,1,,,0,,,quận 7,tin thường,10/12/2022,quận 7,10.7375481,106.7302238
85216,4.4,55,2.8734423504764814,2.395374499356788,2.0,0,,,0,,,thủ đức,tin thường,02/12/2022,thủ đức,10.8298295,106.7617899
83936,6.0,53,3.0,3.0,3.0,1,,,0,,phan huy ich,tân bình,tin thường,22/11/2022,"phan huy ich, tân bình",10.8296258,106.6326682
83168,4.9,56,3.0,3.0,3.0,1,,,0,,hồng lạc,tân bình,tin thường,15/11/2022,"hồng lạc, tân bình",10.786296,106.6424777
80352,9.2,100,4.423587654915074,3.888748628469866,2.0,1,,,0,,,tân bình,tin thường,27/10/2022,tân bình,10.802583,106.6521157
112095,5.75,49,3.2221996986802246,2.917769190416652,2.0,1,,,0,,,tân bình,tin thường,30/10/2023,tân bình,10.802583,106.6521157
111071,6.2,65,2.0,2.0,1.0,0,,,0,,,bình thạnh,tin thường,20/10/2023,bình thạnh,10.8017639,106.7110322
106207,2.0,80,2.68111028670465,1.0,2.0,1,,,0,,xuân thới thượng,hóc môn,tin thường,24/08/2023,"xuân thới thượng, hóc môn",10.8606184,106.5694427
110303,11.5,75,4.0,5.0,3.0,0,,,0,,liên phường,quận 9,tin thường,13/10/2023,"liên phường, quận 9",10.7419664,106.651399
109023,3.3,75,3.0,3.0,2.0,0,,,0,,,phú nhuận,tin thường,27/09/2023,phú nhuận,10.7990972,106.6802278
108767,6.3,73,4.0,5.0,4.0,0,,,0,,,bình tân,tin thường,23/09/2023,bình tân,10.7703708,106.5996353
108511,2.25,45,2.0,2.0,1.0,0,,,0,,nguyễn đình chiểu,quận 3,tin thường,21/09/2023,"nguyễn đình chiểu, quận 3",10.7684933,106.6806361
107999,4.5,71,3.0380712574591597,2.343176548074506,2.0,0,,,0,,hương lộ 2,bình tân,tin thường,15/09/2023,"hương lộ 2, bình tân",10.7673403,106.5976493
106719,5.8,50,4.0,3.0,2.0,0,nam,,0,,,bình thạnh,tin thường,30/08/2023,bình thạnh,10.8017639,106.7110322
106463,4.3,24,3.0,2.8747902022819,3.0,1,,,0,,thích quảng đức,phú nhuận,tin thường,27/08/2023,"thích quảng đức, phú nhuận",10.8041198,106.6837968
87520,4.5,56,3.0,2.0,2.0,1,,,0,,phạm văn chiêu,gò vấp,tin thường,25/12/2022,"phạm văn chiêu, gò vấp",10.8537373,106.6642851
99040,0.012,99,3.0,2.0,3.0,0,,,0,,đường song hành,quận 9,tin thường,12/06/2023,"đường song hành, quận 9",10.8105356,106.7577496
109536,6.0,50,3.1782172474235697,3.4202581065054214,2.0,0,,,0,,,quận 6,tin thường,03/10/2023,quận 6,10.745886,106.6392921
109024,4.35,50,3.0,2.0,2.0,0,,,0,,hiệp bình,thủ đức,tin thường,27/09/2023,"hiệp bình, thủ đức",10.8452151,106.7275007
108000,6.7,72,4.0,4.0,2.0,1,nam,,0,,bùi quang là,gò vấp,tin thường,15/09/2023,"bùi quang là, gò vấp",10.8351122,106.6396031
106208,6.3,60,2.0,2.0,2.0,1,,,0,,,bình thạnh,tin thường,24/08/2023,bình thạnh,10.8017639,106.7110322
101344,0.005,67,2.0,2.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,06/07/2023,"đường võ chí công, quận 9",10.8397,106.77093
100320,8.5,36,4.0,3.0,5.0,1,đông-nam,,0,,,quận 5,tin thường,25/06/2023,quận 5,10.7553616,106.6685441
98528,5.7,42,2.0,2.0,1.0,1,,,0,,,bình thạnh,tin thường,06/06/2023,bình thạnh,10.8017639,106.7110322
88288,4.6,53,2.0,2.0,2.0,1,,,0,,lê văn thọ,gò vấp,tin thường,07/01/2023,"lê văn thọ, gò vấp",10.8388125,106.6577193
94432,6.9,24,4.0,3.0,4.0,1,,,0,,hồ chí minh,quận 10,tin thường,11/04/2023,"hồ chí minh, quận 10",10.7729754,106.6670739
93920,4.6,32,3.0,3.0,4.0,0,,,0,,,tân bình,tin thường,03/04/2023,tân bình,10.802583,106.6521157
92640,5.7,57,4.0,4.0,2.0,0,,,0,,phạm văn đồng,thủ đức,tin thường,18/03/2023,"phạm văn đồng, thủ đức",10.8395982,106.7382355
90592,2.6,67,2.0,2.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,23/02/2023,"đường võ chí công, quận 9",10.8397,106.77093
89056,4.5,50,4.0,3.0,3.0,0,tây-bắc,,0,,trần bình trọng,gò vấp,tin thường,05/02/2023,"trần bình trọng, gò vấp",10.8154195,106.6864761
110304,0.006,50,1.0,1.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,13/10/2023,"đường võ chí công, quận 9",10.8397,106.77093
111840,3.9,80,3.097509228448055,2.0,1.0,1,,,0,,thành phố hồ chí minh,bình tân,tin thường,28/10/2023,"thành phố hồ chí minh, bình tân",10.7186569,106.6019706
87265,1.75,38,2.0,2.0,1.0,1,,,0,,,quận 8,tin thường,22/12/2022,quận 8,10.7217236,106.6296151
94433,6.9,56,3.425389421799103,3.7849026976863662,3.0,0,,,0,,,tân bình,tin thường,11/04/2023,tân bình,10.802583,106.6521157
94177,3.8,54,3.0,2.0,2.0,0,nam,,0,,,bình tân,tin thường,06/04/2023,bình tân,10.7703708,106.5996353
93409,3.3,32,4.0,3.0,3.0,0,,,0,,trần hưng đạo,quận 5,tin thường,27/03/2023,"trần hưng đạo, quận 5",10.7526676,106.6689011
91617,2.9,80,2.876072737741092,2.462915833150418,1.0,1,,,0,,,hóc môn,tin thường,07/03/2023,hóc môn,10.878345,106.5763531
90337,3.54,36,3.0,2.0,1.0,0,,,0,,,gò vấp,tin thường,21/02/2023,gò vấp,10.8306171,106.6779308
89825,4.39,30,3.0,3.0,3.0,0,,,0,,số 3,gò vấp,tin thường,15/02/2023,"số 3, gò vấp",10.8415917,106.6779046
88289,4.8,72,3.1120029802459843,2.935633804196442,1.0,0,,,0,,,bình tân,tin thường,07/01/2023,bình tân,10.7703708,106.5996353
86753,4.0,96,3.2603453675247405,4.457144196211922,2.0,1,,,0,,thành phố hồ chí minh,quận 9,tin thường,18/12/2022,"thành phố hồ chí minh, quận 9",10.75896,106.6730488
112096,5.7,56,4.0,5.0,2.0,1,,,0,,,bình tân,tin thường,30/10/2023,bình tân,10.7703708,106.5996353
86497,5.7,68,3.0,3.0,3.0,0,đông-bắc,,0,,nguyễn thái sơn,gò vấp,tin thường,14/12/2022,"nguyễn thái sơn, gò vấp",10.8145634,106.6788609
86241,4.9,76,2.0,2.0,2.0,0,đông-nam,,0,,lương định của,quận 2,tin thường,13/12/2022,"lương định của, quận 2",10.7877607,106.7354009
85217,6.5,60,3.0,4.0,4.0,0,,,0,,,tân bình,tin thường,02/12/2022,tân bình,10.802583,106.6521157
84705,5.65,60,4.0,4.0,2.0,1,,,0,,phạm văn chiêu,gò vấp,tin thường,29/11/2022,"phạm văn chiêu, gò vấp",10.8537373,106.6642851
83937,0.82,60,4.0,4.0,3.0,1,,,0,,,hóc môn,tin thường,22/11/2022,hóc môn,10.878345,106.5763531
81633,5.3,44,3.0,4.0,2.0,0,,,0,,nguyễn trọng tuyển,phú nhuận,tin thường,03/11/2022,"nguyễn trọng tuyển, phú nhuận",10.797322,106.6787104
80865,12.4,80,4.0,5.0,4.0,1,,,0,,,quận 7,tin thường,30/10/2022,quận 7,10.7375481,106.7302238
112608,1.5,24,3.0,1.9549862080688174,1.0,0,,,0,,nguyễn tất thành,quận 4,tin thường,08/11/2023,"nguyễn tất thành, quận 4",10.7631595,106.7080243
92116,7.4,80,4.0,5.0,2.0,0,,,0,,nguyễn thị thập,quận 7,tin thường,15/03/2023,"nguyễn thị thập, quận 7",10.7386703,106.7120731
104660,7.5,101,2.0,2.0,3.0,1,,,0,,xa lộ hà nội,quận 2,tin thường,09/08/2023,"xa lộ hà nội, quận 2",10.79156,106.74948
89045,0.001,55,1.0,1.0,2.0,1,,,0,,d1,quận 9,tin thường,04/02/2023,"d1, quận 9",10.8164747,106.7932921
98261,5.45,60,4.0,4.0,2.0,0,,,0,,lê văn quới,bình tân,tin thường,02/06/2023,"lê văn quới, bình tân",10.776182,106.6109757
97493,0.002,20,1.608439247439675,1.8831640517592982,2.0,0,,,0,,tân sơn nhì,tân phú,tin thường,23/05/2023,"tân sơn nhì, tân phú",10.7992044,106.6320132
96981,4.16,80,2.0,2.0,1.0,0,đông,,0,,,quận 9,tin thường,16/05/2023,quận 9,10.8164747,106.7932921
95957,10.08,126,4.73827432189842,5.387017426573534,1.0,0,,,0,,liên phường,quận 9,tin thường,28/04/2023,"liên phường, quận 9",10.7419664,106.651399
95189,0.01,87,3.0,2.0,2.0,0,,,0,,đường võ chí công,quận 9,tin thường,18/04/2023,"đường võ chí công, quận 9",10.8397,106.77093
91349,3.2,80,2.0,2.0,1.0,0,,,0,,,thủ đức,tin thường,04/03/2023,thủ đức,10.8298295,106.7617899
90837,6.2,72,3.0,3.0,2.0,1,,,0,,huỳnh thiện lộc,tân phú,tin thường,25/02/2023,"huỳnh thiện lộc, tân phú",10.7798557,106.6380853
88277,12.0,120,2.0,2.0,3.0,1,,,0,,,bình thạnh,tin thường,08/01/2023,bình thạnh,10.8017639,106.7110322
85973,1.6,33,2.0,2.0410200921495565,1.0,1,,,0,,,tân phú,tin thường,10/12/2022,tân phú,10.7914967,106.6278431
85205,6.9,63,3.0,4.0,2.0,0,,,0,,trần quang cơ,tân phú,tin thường,03/12/2022,"trần quang cơ, tân phú",10.778017,106.6242752
82389,7.8,45,3.0,4.0,3.0,0,,,0,,lê minh xuân,tân bình,tin thường,09/11/2022,"lê minh xuân, tân bình",10.7868036,106.6536852
82133,8.9,52,4.0,3.0,3.0,1,,,0,,phan đình phùng,phú nhuận,tin thường,08/11/2022,"phan đình phùng, phú nhuận",10.7929531,106.6855249
81877,4.3,40,2.0,2.0,1.0,1,,,0,,,tân bình,tin thường,05/11/2022,tân bình,10.802583,106.6521157
81621,5.8,49,3.0,3.0,1.0,1,,,0,,trần huy liệu,phú nhuận,tin thường,03/11/2022,"trần huy liệu, phú nhuận",10.7913796,106.6780454
81365,5.8,60,4.0,5.0,3.0,0,,,0,,,phú nhuận,tin thường,03/11/2022,phú nhuận,10.7990972,106.6802278
99285,6.0,64,2.0,3.4136704841404097,1.0,0,,,0,,,tân bình,tin thường,14/06/2023,tân bình,10.802583,106.6521157
99797,5.2,80,6.0,6.0,2.0,1,,,0,,tân hòa đông,quận 6,tin thường,19/06/2023,"tân hòa đông, quận 6",10.7553689,106.6332881
110037,3.1,54,1.0,1.8317100535799782,2.0,0,,,0,,nguyễn xiển,quận 9,tin thường,09/10/2023,"nguyễn xiển, quận 9",10.8397,106.77093
85974,7.58,63,4.0,3.0,2.0,0,,,0,,số 51,gò vấp,tin thường,10/12/2022,"số 51, gò vấp",10.8437637,106.6780058
84950,7.4,59,5.0,6.0,5.0,1,,,0,,lê đức thọ phường 13 quận gò vấp,gò vấp,tin thường,01/12/2022,"lê đức thọ phường 13 quận gò vấp, gò vấp",10.8501078,106.6664234
83670,4.45,44,2.0,2.0,2.0,1,,,0,,,gò vấp,tin thường,19/11/2022,gò vấp,10.8306171,106.6779308
82390,6.4,49,3.0,3.0,1.0,1,,,0,,đặng thùy trâm,bình thạnh,tin thường,09/11/2022,"đặng thùy trâm, bình thạnh",10.8333448,106.6996344
81622,4.8,50,3.0,3.0,2.0,0,,,0,,huỳnh văn bánh,phú nhuận,tin thường,03/11/2022,"huỳnh văn bánh, phú nhuận",10.7916491,106.6697486
114389,0.006,52,1.0,1.0,2.0,0,đông-bắc,,0,,bàu cát,tân bình,tin thường,01/12/2023,"bàu cát, tân bình",10.7925784,106.6419952
114133,0.52,74,1.0,2.055706382117123,2.0,0,,,0,,nguyễn xiển,quận 9,tin thường,11/11/2023,"nguyễn xiển, quận 9",10.8397,106.77093
108501,1.5,24,3.0,1.9549862080688174,1.0,0,,,0,,nguyễn tất thành,quận 4,tin thường,21/09/2023,"nguyễn tất thành, quận 4",10.7631595,106.7080243
107989,1.2,68,2.2939755878186077,2.006782197733431,1.0,0,,,0,,,thủ đức,tin thường,14/09/2023,thủ đức,10.8298295,106.7617899
106965,2.7,64,2.0,1.0,2.0,0,,,0,,tân thới hiệp,quận 12,tin thường,04/09/2023,"tân thới hiệp, quận 12",10.8616587,106.64156
106453,3.6,30,2.0,2.0,2.0,0,,,0,,lê quang định,bình thạnh,tin thường,27/08/2023,"lê quang định, bình thạnh",10.8072078,106.6963574
104405,5.0,42,4.0,4.0,5.0,1,,,0,,xô viết nghệ tĩnh,bình thạnh,tin thường,04/08/2023,"xô viết nghệ tĩnh, bình thạnh",10.7969808,106.7106277
103125,3.0,22,2.0,2.073648384913929,2.0,1,,,0,,nguyễn văn khối,gò vấp,tin thường,24/07/2023,"nguyễn văn khối, gò vấp",10.8426418,106.6564264
102101,4.6,32,2.7131582358247934,2.5703884949060454,1.0,0,,,0,,,tân bình,tin thường,14/07/2023,tân bình,10.802583,106.6521157
86742,3.0,35,2.393027115055805,2.0943079260304542,1.0,0,,,0,,,bình tân,tin thường,19/12/2022,bình tân,10.7703708,106.5996353
98006,3.5,38,2.0,2.0,1.0,1,tây-bắc,,0,,,gò vấp,tin thường,29/05/2023,gò vấp,10.8306171,106.6779308
104662,3.85,72,3.0,2.0,2.0,0,đông-bắc,,0,,,quận 9,tin thường,09/08/2023,quận 9,10.8164747,106.7932921
103382,6.8,80,3.6173996753670914,3.2384292488558653,2.0,0,,,0,,,quận 1,tin thường,27/07/2023,quận 1,10.7773145,106.6999907
102102,3.4,36,2.0,2.0,1.0,1,,,0,,,bình tân,tin thường,14/07/2023,bình tân,10.7703708,106.5996353
101078,7.0,104,2.0,2.0,2.0,0,,,0,,,quận 2,tin thường,04/07/2023,quận 2,10.779419,106.7308381
100566,5.6,83,2.0,2.0,1.0,1,,,0,,số 2,quận 9,tin thường,28/06/2023,"số 2, quận 9",10.8164747,106.7932921
100310,3.3,26,2.0,2.0,1.0,1,,,0,,phú thọ hòa,tân phú,tin thường,26/06/2023,"phú thọ hòa, tân phú",10.78563,106.6275072
98262,3.75,60,2.0,2.0,5.0,1,,,0,,363/ đất mới,bình tân,tin thường,02/06/2023,"363/ đất mới, bình tân",10.85778,106.74111
95958,2.35,65,2.0,2.0,2.0,0,,,0,,d1,quận 9,tin thường,28/04/2023,"d1, quận 9",10.8164747,106.7932921
95702,4.25,27,2.0,3.0,2.0,0,đông-nam,,0,,,gò vấp,tin thường,26/04/2023,gò vấp,10.8306171,106.6779308
93654,3.4,27,3.0,3.0,3.0,1,,,0,,,quận 10,tin thường,30/03/2023,quận 10,10.772732,106.6683666
90582,5.0,74,4.0,3.0,2.0,0,,,0,,,bình tân,tin thường,23/02/2023,bình tân,10.7703708,106.5996353
108502,6.9,60,4.0,3.0,2.0,1,,,0,,,bình thạnh,tin thường,21/09/2023,bình thạnh,10.8017639,106.7110322
108758,0.006,36,1.751566545978229,1.1258302749302425,2.0,0,,,0,,số 3,thủ đức,tin thường,23/09/2023,"số 3, thủ đức",10.8079152,106.779272
92887,1.96,57,3.0,3.0,1.0,0,,,0,,,thủ đức,tin thường,21/03/2023,thủ đức,10.8298295,106.7617899
101847,6.0,40,4.0,4.0,2.0,0,đông-nam,,0,,,gò vấp,tin thường,12/07/2023,gò vấp,10.8306171,106.6779308
99287,3.9,34,2.0,2.0,4.0,0,,,0,,,quận 6,tin thường,14/06/2023,quận 6,10.745886,106.6392921
99031,2.0,48,2.0,2.0,1.0,1,,,0,,,quận 5,tin thường,12/06/2023,quận 5,10.7553616,106.6685441
98007,3.05,72,2.0,2.0,1.0,0,đông,,0,,,tân phú,tin thường,29/05/2023,tân phú,10.7914967,106.6278431
97495,3.5,35,2.0,2.0,1.0,1,,,0,,,gò vấp,tin thường,23/05/2023,gò vấp,10.8306171,106.6779308
91607,11.5,100,5.0,5.0,4.0,0,,,0,,,quận 3,tin thường,06/03/2023,quận 3,10.778639,106.6870156
110550,3.45,68,3.0,3.0,1.0,0,,,0,,thi trấn hocmon,hóc môn,tin thường,14/10/2023,"thi trấn hocmon, hóc môn",10.8891,106.59533
91095,8.8,85,3.0,3.0,2.0,1,đông,,0,,,quận 9,tin thường,01/03/2023,quận 9,10.8164747,106.7932921
90839,6.0,75,3.0,4.0,2.0,1,tây,,0,,phạm văn đồng,thủ đức,tin thường,27/02/2023,"phạm văn đồng, thủ đức",10.8395982,106.7382355
84183,0.007,55,1.0,1.0,2.0,0,,,0,,d1,quận 9,tin thường,23/11/2022,"d1, quận 9",10.8164747,106.7932921
80087,3.48,52,3.0,2.0,1.0,1,bắc,,0,,,quận 12,tin thường,22/10/2022,quận 12,10.8616036,106.6609731
113622,5.1,66,4.0,3.0,3.0,1,,,0,,đỗ xuân hợp,quận 9,tin thường,18/11/2023,"đỗ xuân hợp, quận 9",10.8397,106.77093
106967,7.0,68,5.0,6.0,2.0,1,tây-bắc,,0,,,bình tân,tin thường,04/09/2023,bình tân,10.7703708,106.5996353
82392,7.9,52,4.0,4.0,2.0,1,,,0,,nguyễn thượng hiền,phú nhuận,tin thường,09/11/2022,"nguyễn thượng hiền, phú nhuận",10.8067328,106.6841293
90328,10.8,85,4.0,5.0,3.0,0,,,0,,,gò vấp,tin thường,21/02/2023,gò vấp,10.8306171,106.6779308
88024,5.75,50,4.0,5.0,5.0,1,,,0,,,gò vấp,tin thường,03/01/2023,gò vấp,10.8306171,106.6779308
87768,4.89,47,3.0,2.0,2.0,0,,,0,,,quận 7,tin thường,29/12/2022,quận 7,10.7375481,106.7302238
84696,1.5,44,2.0,2.0,2.0,1,đông-nam,,0,,,quận 10,tin thường,29/11/2022,quận 10,10.772732,106.6683666
82648,4.5,65,3.0,2.0,1.0,1,,,0,,,quận 8,tin thường,10/11/2022,quận 8,10.7217236,106.6296151
80600,2.8,72,3.0,2.0,1.0,0,bắc,,0,,21b,bình tân,tin thường,28/10/2022,"21b, bình tân",10.7703708,106.5996353
114903,4.75,50,3.0,2.478053211007863,2.0,0,,,0,,nguyễn khuyến,bình thạnh,tin thường,08/12/2023,"nguyễn khuyến, bình thạnh",10.8101163,106.6983198
112599,0.018,75,3.0,4.0,2.0,0,,,0,,liên phường,quận 9,tin thường,08/11/2023,"liên phường, quận 9",10.7419664,106.651399
110807,2.55,19,3.0,1.0,1.0,0,,,0,,xô viết nghệ tĩnh,bình thạnh,tin thường,17/10/2023,"xô viết nghệ tĩnh, bình thạnh",10.7969808,106.7106277
108759,11.5,62,5.0,5.0,5.0,0,,,0,,vạn kiếp,bình thạnh,tin thường,23/09/2023,"vạn kiếp, bình thạnh",10.797113,106.6937195
108247,7.38,100,4.0,3.0,3.0,1,tây-bắc,,0,,,bình tân,tin thường,18/09/2023,bình tân,10.7703708,106.5996353
