id	price	area	bedrooms	wc	n_floors	car_place	house_orientation	furniture	facade	legal	street	district	type	date	location2
120855	6.3	51	3.0	2.0	1	False			True	sổ đỏ/ sổ hồng	tô hiến thành	quận 10	tin thường	29/09/2024	đường tô hiến thành, 15
120856	33.0	275	8.0	8.0	3	True			True	sổ đỏ/ sổ hồng	lê thị riêng	quận 12	tin thường	29/09/2024	đường lê thị riêng, thới an
120859	25.0	0			9	False			True	sổ đỏ/ sổ hồng	quốc lộ 13	bình thạnh	tin thường	29/09/2024	đường quốc lộ 13, 16
120860	20.5	0				False			True	sổ đỏ/ sổ hồng		củ chi	tin thường	29/09/2024	đường đường số 25, tân thông hội
120862	5.2	38	3	2	2	False			False	sổ đỏ/ sổ hồng	cách mạng tháng 8	quận 10	tin thường	29/09/2024	đường cách mạng tháng tám, 15
120865	4.98	43	3.0	2.0	2	False			False	sổ đỏ/ sổ hồng	huỳnh văn nghệ	tân bình	tin thường	29/09/2024	đường huỳnh văn nghệ, 15
120868	12.5	42	4.0	3.0	4	False			True	sổ đỏ/ sổ hồng	cách mạng tháng 8	tân bình	tin thường	29/09/2024	đường cách mạng tháng tám, 7
120872	11.5	122	8.0	7.0	4	True			False	sổ đỏ/ sổ hồng	số 4	quận 2	tin thường	29/09/2024	đường 42, bình trưng đông
120724	10.6	78	3.0	4.0	2	False	tây		True	sổ đỏ/ sổ hồng	lê sao	tân phú	tin thường	28/09/2024	đường lê sao, phú thạnh
120725	11.9	100		1.0	1	False			False	sổ đỏ/ sổ hồng	nguyễn súy	tân phú	tin thường	28/09/2024	đường nguyễn súy, tân quý
120729	3.5	42	2.0	1.0	1	False			False	sổ đỏ/ sổ hồng	số 1	quận 2	tin thường	28/09/2024	đường đường số 10, bình trưng tây
120730	2.5	28	2.0	2.0	2	False			False	sổ đỏ/ sổ hồng	trương phước phan	bình tân	tin thường	28/09/2024	đường trương phước phan, bình trị đông
120741	5.2	26	4.0	3.0	2	True			False	sổ đỏ/ sổ hồng	lê hồng phong	quận 10	tin thường	28/09/2024	đường lê hồng phong, 9
120752	25.0	193			3	False			True	sổ đỏ/ sổ hồng	võ văn kiệt	quận 1	tin thường	28/09/2024	đường võ văn kiệt, cầu kho
120753	3.0	27	2.0	2.0	1	True			False	sổ đỏ/ sổ hồng	lê văn thọ	gò vấp	tin thường	28/09/2024	đường lê văn thọ, 9
120760	5.3	29	3.0	4.0	2	True			False	sổ đỏ/ sổ hồng	tô hiến thành	quận 10	tin thường	28/09/2024	đường tô hiến thành, 15
120762	2.3	26	1.0	1.0		False			False	sổ đỏ/ sổ hồng	âu cơ	tân bình	tin thường	28/09/2024	đường âu cơ, 10
120764	2.2	34	1.0	1.0		False	tây	bàn giao theo cđt	False	hợp đồng mua bán		thủ đức	tin thường	28/09/2024	tp. thủ đức, tp.hcm
120770	7.5	69	3.0	4.0	4	True			False	sổ đỏ/ sổ hồng	đặng văn bi	thủ đức	tin thường	28/09/2024	đường đặng văn bi, trường thọ
120777	6.8	74	3.0	2.0	2	False			True	sổ đỏ/ sổ hồng	đông hồ	quận 8	tin thường	28/09/2024	đường đông hồ, 4
120780	9.3	80			3	False			False	sổ đỏ/ sổ hồng	lê trọng tấn	tân phú	tin thường	28/09/2024	đường lê trọng tấn, sơn kỳ
120781	4.55	40	3.0	3.0	2	True			False	sổ đỏ/ sổ hồng	phan anh	bình tân	tin thường	28/09/2024	đường phan anh, bình trị đông
120785	3.75	35	2.0	2.0	1	True			False	sổ đỏ/ sổ hồng		bình tân	tin thường	28/09/2024	đường chiến lược, bình trị đông a
120787	6.0	61	4.0	2.0	1	True			True	sổ đỏ/ sổ hồng	lê văn lương	quận 7	tin thường	28/09/2024	đường lê văn lương, tân kiểng
120788	4.1	100	1.0	1.0	1	True			False	sổ đỏ/ sổ hồng	tân chánh hiệp	quận 12	tin thường	28/09/2024	đường tân chánh hiệp 35, tân chánh hiệp
120791	8.7	76	4.0	5.0	2	False			True	sổ đỏ/ sổ hồng	số 3	quận 6	tin thường	28/09/2024	đường 31, 10
120794	5.8	52	3.0	4.0	3	True			False	sổ đỏ/ sổ hồng	lê văn thịnh	quận 2	tin thường	28/09/2024	đường lê văn thịnh, bình trưng đông
120710	2.9	36	2.0		2	False			False	sổ đỏ/ sổ hồng	phạm văn chiêu	gò vấp	tin thường	27/09/2024	đường phạm văn chiêu, 14
120712	2.9	36	2.0		2	False			False	sổ đỏ/ sổ hồng	phạm văn chiêu	gò vấp	tin thường	27/09/2024	đường phạm văn chiêu, 14
120716	3.85	11	3.0	3.0	1	True			False	sổ đỏ/ sổ hồng	phạm văn đồng	gò vấp	tin thường	27/09/2024	đường phạm văn đồng, 6
120719	7.0	83	3.0	2.0	2	True			False	sổ đỏ/ sổ hồng	nguyễn thượng hiền	bình thạnh	tin thường	27/09/2024	đường nguyễn thượng hiền, 5
120720	3.99	28	2.0	2.0		True	tây nam		False	sổ đỏ/ sổ hồng	quang trung	gò vấp	tin thường	27/09/2024	đường quang trung, 8
120621	9.0	60	14.0	15.0	1	False			False	sổ đỏ/ sổ hồng	lê hồng phong	quận 10	tin thường	27/09/2024	đường lê hồng phong, 1
120630	6.4	31	2.0	3.0	3	True			False	sổ đỏ/ sổ hồng	nguyễn tri phương	quận 10	tin thường	27/09/2024	đường nguyễn tri phương, 6
120637	20.2	85	6.0	4.0	2	False			True	sổ đỏ/ sổ hồng	nguyễn thiện thuật	bình thạnh	tin thường	27/09/2024	đường nguyễn thiện thuật, 14
120638	28.0	320			1	False			False	sổ đỏ/ sổ hồng		quận 8	tin thường	27/09/2024	đường hoàng ngân, 16
120641	4.0	44	3.0		3	True			False	sổ đỏ/ sổ hồng	mã lò	bình tân	tin thường	27/09/2024	đường mã lò, bình trị đông a
120643	14.0	84	4.0	5.0	4	True			False	sổ đỏ/ sổ hồng	lê quang định	bình thạnh	tin thường	27/09/2024	đường lê quang định, 11
120645	14.0	84	4.0	5.0	4	True			False	sổ đỏ/ sổ hồng	lê quang định	bình thạnh	tin thường	27/09/2024	đường lê quang định, 11
120652	1.65	57	2.0	2.0		False	đông nam		True	hợp đồng mua bán	hồ học lãm	bình tân	tin thường	27/09/2024	đường hồ học lãm, an lạc
120654	3.75	36	2.0	2.0	2	True			False	sổ đỏ/ sổ hồng	nguyễn văn đậu	bình thạnh	tin thường	27/09/2024	đường nguyễn văn đậu, 11
120655	5.46	62	4.0	4.0	2	False			False	sổ đỏ/ sổ hồng	phạm văn chí	quận 6	tin thường	27/09/2024	đường phạm văn chí, 3
120657	3.8	33	2.0	1.0	1	False			False	sổ đỏ/ sổ hồng	nguyễn văn trỗi	phú nhuận	tin thường	27/09/2024	đường nguyễn văn trỗi, 8
120659	21.5	0				False			True	sổ đỏ/ sổ hồng		nhà bè	tin thường	27/09/2024	đường lê văn lương, nhơn đức
120660	2.95	75	3.0	3.0	5	True			True	sổ đỏ/ sổ hồng	đoàn văn bơ	quận 4	tin thường	27/09/2024	đường đoàn văn bơ, 16
120661	3.39	32	2.0	2.0	2	True			True	sổ đỏ/ sổ hồng	nguyễn văn nghi	gò vấp	tin thường	27/09/2024	đường nguyễn văn khối, 11
120663	5.9	58	4.0	4.0	4	True			False	sổ đỏ/ sổ hồng	chu văn an	bình thạnh	tin thường	27/09/2024	đường chu văn an, 12
120666	21.0	276	3.0	3.0		True			False	sổ đỏ/ sổ hồng	tôn thất thuyết	quận 4	tin thường	27/09/2024	đường tôn thất thuyết, 16
120667	1.3	70	2.0	2.0		False			True	sổ đỏ/ sổ hồng	nguyễn văn linh	bình chánh	tin thường	27/09/2024	đường nguyễn văn linh, an phú tây
120671	5.9	70	4.0	6.0	2	True			False	sổ đỏ/ sổ hồng	quốc lộ 1a	bình tân	tin thường	27/09/2024	đường quốc lộ 1a, bình hưng hòa a
120679	7.0	72	4.0	4.0	4	False			True	sổ đỏ/ sổ hồng	song hành	quận 12	tin thường	27/09/2024	đường song hành, tân hưng thuận
120682	11.9	100			4	False	tây nam		False	sổ đỏ/ sổ hồng	nguyễn hữu tiến	tân phú	tin thường	27/09/2024	đường nguyễn hữu tiến, tây thạnh
120686	5.6	36	5.0	5.0	4	False			True	sổ đỏ/ sổ hồng	cách mạng tháng 8	quận 10	tin thường	27/09/2024	đường cách mạng tháng tám, 13
120688	12.4	80			3	False	tây nam		False	sổ đỏ/ sổ hồng		tân phú	tin thường	27/09/2024	đường nguyễn khanh, tây thạnh
120690	7.5	88	2.0	1.0	1	True			True	sổ đỏ/ sổ hồng	số 1	quận 9	tin thường	27/09/2024	đường 13, phước bình
120695	25.0	102	2.0	3.0		False			True	sổ đỏ/ sổ hồng	bạch mã	quận 10	tin thường	27/09/2024	đường bạch mã, 15
120697	16.5	342	2.0	2.0		False			True	sổ đỏ/ sổ hồng	trung mỹ tây	quận 12	tin thường	27/09/2024	đường trung mỹ tây 12, trung mỹ tây
120698	4.8	37	2.0		1	False			False	sổ đỏ/ sổ hồng	lạc long quân	tân bình	tin thường	27/09/2024	lạc long quân, tân bình
120699	3.4	56	3.0	1.0		False			False	sổ đỏ/ sổ hồng	lưu hữu phước	quận 8	tin thường	27/09/2024	đường lưu hữu phước, 15
120701	3.7	444				False	đông nam		True	sổ đỏ/ sổ hồng		củ chi	tin thường	27/09/2024	đường 436, củ chi
120702	5.3	45	2.0	2	1	True			False	sổ đỏ/ sổ hồng	cách mạng tháng 8	tân bình	tin thường	27/09/2024	cách mạng tháng tám, tân bình
120703	10.5	120	4.0	4.0	2	True			False	sổ đỏ/ sổ hồng	số 7	bình chánh	tin thường	27/09/2024	đường 7, phong phú
120704	8.3	115	3.0	3.0	1	True			False	sổ đỏ/ sổ hồng	đỗ xuân hợp	quận 9	tin thường	27/09/2024	đường đỗ xuân hợp, phú hữu
120706	11.0	0			5	True			True	sổ đỏ/ sổ hồng	lê quang định	bình thạnh	tin thường	27/09/2024	đường lê quang định, 11
120708	23.0	0			3	False			True	sổ đỏ/ sổ hồng	trần trọng cung	quận 7	tin thường	27/09/2024	đường trần trọng cung, tân thuận đông
120709	3.755	100	3.0	2.0		False			False	sổ đỏ/ sổ hồng	nguyễn xiển	quận 9	tin thường	27/09/2024	đường nguyễn xiển, long thạnh mỹ
119857	5.5	95	3.0	2.0	1	True			False	sổ đỏ/ sổ hồng	nguyễn ảnh thủ	quận 12	tin thường	20/09/2024	đường nguyễn ảnh thủ, tân chánh hiệp
119859	7.2	38	2.0	2.0	2	True			True	sổ đỏ/ sổ hồng	hồ thị kỷ	quận 10	tin thường	20/09/2024	đường hồ thị kỷ, 1
119863	8.0	88	4.0		3	True			True	sổ đỏ/ sổ hồng		quận 8	tin thường	20/09/2024	bds quận 8 ở+kd+cho thuê hẻm xe hơi quay đầu thẳng thông mặt tiền
119870	10.0	30	3.0	4.0	4	True			False	sổ đỏ/ sổ hồng	nguyễn thị mình khai	quận 1	tin thường	20/09/2024	đường nguyễn thị minh khai, bến nghé
119873	4.5	80	2.0	2.0		False	đông nam		False	sổ đỏ/ sổ hồng	nguyễn xiển	quận 9	tin thường	20/09/2024	đường nguyễn xiển, long thạnh mỹ
119878	6.15	51	3.0	4.0	3	True			False	sổ đỏ/ sổ hồng	số 2	thủ đức	tin thường	20/09/2024	đường 22, linh đông
119881	33.0	162	1.0	1.0	4	False			True	sổ đỏ/ sổ hồng	số 3	quận 2	tin thường	20/09/2024	đường 33, an khánh
119889	35.0	498	5.0	6.0	5	True			True	sổ đỏ/ sổ hồng	đỗ xuân hợp	quận 2	tin thường	20/09/2024	đường đỗ xuân hợp, an phú
119895	2.6	21	2.0	2.0	1	False			False	sổ đỏ/ sổ hồng	phạm thế hiển	quận 8	tin thường	20/09/2024	đường phạm thế hiển, 5
119896	3.0	21	2.0	2.0	2	False			False	sổ đỏ/ sổ hồng	tùng thiện vương	quận 8	tin thường	20/09/2024	đường tùng thiện vương, 13
119899	7.3	52	4.0	4.0	3	True			False	sổ đỏ/ sổ hồng	nguyễn trọng tuyển	phú nhuận	tin thường	20/09/2024	đường nguyễn trọng tuyển, 15
119900	5.8	31	3.0	3.0	4	False			False	sổ đỏ/ sổ hồng	nguyễn tiểu la	quận 10	tin thường	20/09/2024	đường nguyễn tiểu la, 8
119901	4.3	48	4.0		3	True			False	sổ đỏ/ sổ hồng	lê đình cẩn	bình tân	tin thường	20/09/2024	đường lê đình cẩn, tân tạo
119902	1.55	57	2.0	2.0		False	đông nam		True	hợp đồng mua bán	hồ học lãm	bình tân	tin thường	20/09/2024	đường hồ học lãm, an lạc
119903	5.3	45	5.0	3.0	2	False			False	sổ đỏ/ sổ hồng	nguyễn văn luông	quận 6	tin thường	20/09/2024	đường nguyễn văn luông, 12
120611	22.0	76	6.0	7.0	6	True	nam		True	sổ đỏ/ sổ hồng	bạch vân	quận 5	tin thường	27/09/2024	đường bạch vân, 5
120612	3.5	40	2.0	2.0	1	False			False	sổ đỏ/ sổ hồng	số 1	tân phú	tin thường	27/09/2024	đường 1, phú thạnh
120613	6.4	31	2.0	3.0	3	True			False	sổ đỏ/ sổ hồng		quận 10	tin thường	27/09/2024	đường nguyễn thiện thuật, 6
120615	16.0	60	14.0	15.0	6	True			False	sổ đỏ/ sổ hồng	lê hồng phong	quận 10	tin thường	27/09/2024	đường lê hồng phong, 1
120616	14.0	130	4.0	4.0	4	True			True	sổ đỏ/ sổ hồng	số 1	quận 2	tin thường	27/09/2024	đường 13, bình trưng tây
120594	3.85	56	2.0	3.0	1	True			True	sổ đỏ/ sổ hồng		bình tân	tin thường	26/09/2024	đường cây cám, bình hưng hòa b
120598	3.5	40	2.0	2.0	1	False			False	sổ đỏ/ sổ hồng	số 1	tân phú	tin thường	26/09/2024	đường 1, phú thạnh
120600	13.9	208			1	False			True	sổ đỏ/ sổ hồng	nguyễn hữu cầu	hóc môn	tin thường	26/09/2024	đường nguyễn hữu cầu, trung chánh
120603	8.99	120	2.0	2.0	1	False			True	sổ đỏ/ sổ hồng	nguyễn ảnh thủ	quận 12	tin thường	26/09/2024	đường nguyễn ảnh thủ, hiệp thành
120605	16.8	58	14.0	15.0	6	True			False	sổ đỏ/ sổ hồng	lê hồng phong	quận 10	tin thường	26/09/2024	đường lê hồng phong, 1
120606	23.0	82	11.0	11.0	5	False			False	sổ đỏ/ sổ hồng	trần thiện chánh	quận 10	tin thường	26/09/2024	đường trần thiện chánh, 12
120607	7.1	68	9.0	10.0	3	True			False	sổ đỏ/ sổ hồng	âu cơ	tân bình	tin thường	26/09/2024	đường âu cơ, 10
120609	14.5	56	5.0	5.0	4	False			True	sổ đỏ/ sổ hồng	lý thái tổ	quận 10	tin thường	26/09/2024	đường lý thái tổ, 10
120520	6.9	34	3.0	2.0	1	False			False	sổ đỏ/ sổ hồng	vĩnh viễn	quận 10	tin thường	26/09/2024	đường vĩnh viễn, 5
120523	6.9	34	3.0	2.0	1	False			False	sổ đỏ/ sổ hồng	vĩnh viễn	quận 10	tin thường	26/09/2024	đường vĩnh viễn, 5
120525	4.47	52	2.0	2.0	2	True			True	sổ đỏ/ sổ hồng	nguyễn văn quá	quận 12	tin thường	26/09/2024	đường nguyễn văn quá, đông hưng thuận
120529	3.3	32	2.0	2.0	2	True			False	sổ đỏ/ sổ hồng	trường chinh	tân phú	tin thường	26/09/2024	đường trường chinh, tây thạnh
120531	31.8	72	6.0	5.0	6	True			True	sổ đỏ/ sổ hồng		quận 5	tin thường	26/09/2024	đường 5, 5
120533	4.01	42	3.0	2.0		False	đông		False	sổ đỏ/ sổ hồng	nguyễn văn nghi	gò vấp	tin thường	26/09/2024	đường nguyễn văn khối, 8
120536	3.2	115	1.0	1.0		False			True	sổ đỏ/ sổ hồng	nguyễn thị lắm	củ chi	tin thường	26/09/2024	đường nguyễn thị se, tân thông hội
120537	26.3	70	13.0	13.0	4	True			False	sổ đỏ/ sổ hồng	thành thái	quận 10	tin thường	26/09/2024	đường thành thái, 12
120540	6.5	79	3.0	1.0		False			False	sổ đỏ/ sổ hồng	phú thuận	quận 7	tin thường	26/09/2024	đường phú thuận, phú thuận
120541	9.0	70	5.0	5.0	4	True			True	sổ đỏ/ sổ hồng	phan huy ích	gò vấp	tin thường	26/09/2024	đường phan huy ích, 12
120544	29.9	144			6	True			True	sổ đỏ/ sổ hồng	hoàng văn thụ	phú nhuận	tin thường	26/09/2024	đường hoàng văn thụ, 9
120545	5.24	62	4.0	2.0	2	True			False	sổ đỏ/ sổ hồng	lê trọng tấn	tân phú	tin thường	26/09/2024	đường lê trọng tấn, tây thạnh
120547	5.0	100	4.0	4.0		False			False	sổ đỏ/ sổ hồng	miếu bình đông	bình tân	tin thường	26/09/2024	đường bình trị đông, bình trị đông
120550	2.7	66	2.0	1.0		True			False	sổ đỏ/ sổ hồng		bình tân	tin thường	26/09/2024	đường 1, bình trị đông
120557	5.9	79	3.0	3.0	3	True			False	sổ đỏ/ sổ hồng	nguyễn cửu vân	bình thạnh	tin thường	26/09/2024	đường nguyễn cửu vân, 17
120561	6.3	75	3.0		2	True			False	sổ đỏ/ sổ hồng	trịnh hoài đức	quận 9	tin thường	26/09/2024	đường trịnh hoài đức, hiệp phú
120565	4.15	35	2.0	2.0	2	False			False	sổ đỏ/ sổ hồng	nguyễn văn nghi	gò vấp	tin thường	26/09/2024	đường nguyễn văn khối, 11
120567	3.0	100	4.0	3.0	1	True			False	sổ đỏ/ sổ hồng		thủ đức	tin thường	26/09/2024	đường d2, linh đông
120572	5.55	70	2.0	3.0	2	True			True	sổ đỏ/ sổ hồng	tân kỳ tân quý	tân phú	tin thường	26/09/2024	đường tân kỳ tân quý, sơn kỳ
120592	4.1	60	4.0	3.0	2	False			True	sổ đỏ/ sổ hồng	phan cát tựu	bình tân	tin thường	26/09/2024	đường phan cát tựu, an lạc
120577	3.4	43	2.0	2.0	2	True			False	sổ đỏ/ sổ hồng	lê đức thọ	gò vấp	tin thường	26/09/2024	đường lê đức thọ, 15
120588	11.4	100			2	False	đông bắc		False	sổ đỏ/ sổ hồng	s1	tân phú	tin thường	26/09/2024	đường s11, tây thạnh
120589	6.5	85	3.0	2.0		True			True	sổ đỏ/ sổ hồng	miếu bình đông	bình tân	tin thường	26/09/2024	đường bình trị đông, bình trị đông
120590	2.19	36	3.0		1	False			True	sổ đỏ/ sổ hồng	lương ngọc quyến	gò vấp	tin thường	26/09/2024	đường lương ngọc quyến, 5
120505	4.3	35	2.0	3.0	4	False			False	sổ đỏ/ sổ hồng	tôn đản	quận 4	tin thường	26/09/2024	đường tôn đản, 10
120508	7.1	54	4.0	3.0	4	True			False	sổ đỏ/ sổ hồng	vĩnh khánh	quận 4	tin thường	26/09/2024	đường vĩnh khánh, 9
120509	18.3	84	6.0	4.0	4	False			True	sổ đỏ/ sổ hồng	lê quốc hưng	quận 4	tin thường	26/09/2024	đường lê quốc hưng, 12
120516	23.0	104	4.0	4.0	2	False			True	sổ đỏ/ sổ hồng	tô ký	quận 12	tin thường	26/09/2024	đường tô ký, đông hưng thuận
120517	3.84	68	2.0	1.0	2	False			False	sổ đỏ/ sổ hồng	tân thới nhất	quận 12	tin thường	26/09/2024	đường tân thới nhất 3, tân thới nhất
120384	5.6	88	3.0	2.0	2	True			False	sổ đỏ/ sổ hồng	bạch đằng	bình thạnh	tin thường	25/09/2024	đường bạch đằng, 24
120385	2.9	17	2.0	2.0	2	True	đông nam		False	sổ đỏ/ sổ hồng	phạm văn đồng	gò vấp	tin thường	25/09/2024	đường phạm văn đồng, 3
120387	6.4	65	4.0	5.0	4	True			False	sổ đỏ/ sổ hồng	số 3	quận 2	tin thường	25/09/2024	đường đường số 37, bình trưng tây
120389	5.4	32	4.0	3.0	4	False			False	sổ đỏ/ sổ hồng	vĩnh viễn	quận 10	tin thường	25/09/2024	đường vĩnh viễn, 4
120393	6.9	80	3.0	2.0	2	True			False	sổ đỏ/ sổ hồng	phan văn trị	bình thạnh	tin thường	25/09/2024	đường phan văn trị, 11
120394	5.4	32	4.0	3.0	4	False			False	sổ đỏ/ sổ hồng	vĩnh viễn	quận 10	tin thường	25/09/2024	đường vĩnh viễn, 4
120395	11.8	120	4.0	5.0	4	True			True	sổ đỏ/ sổ hồng	số 4	quận 2	tin thường	25/09/2024	đường đường số 42, bình trưng đông
120404	19.5	128	26.0		5	True			False	sổ đỏ/ sổ hồng	đồng xoài	tân bình	tin thường	25/09/2024	đường đồng xoài, 13
120409	4.85	80	2.0	2.0		False	đông bắc		False	sổ đỏ/ sổ hồng	nguyễn xiển	quận 9	tin thường	25/09/2024	đường nguyễn xiển, long bình
120412	9.7	74	4.0	4.0	3	True			False	sổ đỏ/ sổ hồng	âu cơ	tân bình	tin thường	25/09/2024	đường âu cơ, 10
